"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"225392_at","225392_at",0.0293421041740016,0.00790076740099957,-2.97353415874103,-3.54936671326208,-0.247473784615385,"BF967912","GFM2","G elongation factor mitochondrial 2","84340"
"1553947_at","1553947_at",0.0293609472064355,0.00790690439595162,-2.97318098989746,-3.55011335472003,-0.268759369230768,"NM_058219","EXOSC6","exosome component 6","118460"
"1555238_at","1555238_at",0.0293609472064355,0.0079069151653874,-2.97318037037625,-3.55011466443487,-0.31412583076923,"AY037555","PTH2","parathyroid hormone 2","113091"
"215630_at","215630_at",0.0293626517279565,0.00790830327652651,2.97310052490175,-3.5502834630154,0.613803953846153,"AU147528","","",""
"235941_s_at","235941_s_at",0.0293626517279565,0.00790844827335872,-2.973092185328,-3.55030109332977,-0.368575953846153,"","FAM224A///FAM224B","family with sequence similarity 224 member A (non-protein coding)///family with sequence similarity 224 member B (non-protein coding)","401630///401629"
"204899_s_at","204899_s_at",0.0293737941698323,0.00791198658873563,2.97288872297707,-3.55073121842342,0.362196307692308,"BF247098","SAP30","Sin3A associated protein 30","8819"
"219704_at","219704_at",0.0293767904280066,0.00791341301837863,-2.97280672445176,-3.55090456264797,-0.233187076923077,"NM_015982","YBX2","Y-box binding protein 2","51087"
"217497_at","217497_at",0.0293767904280066,0.00791386824351367,2.97278055877528,-3.55095987632154,0.558499246153848,"","TYMP","thymidine phosphorylase","1890"
"1555659_a_at","1555659_a_at",0.0293822012362028,0.0079158632685737,-2.97266590481646,-3.55120225027387,-0.453631492307692,"AF534823","TREML1","triggering receptor expressed on myeloid cells like 1","340205"
"214295_at","214295_at",0.0293972579882546,0.00792045738317291,-2.97240198761959,-3.5517601482414,-0.942481107692308,"AW129056","KIAA0485","uncharacterized LOC57235","57235"
"241174_at","241174_at",0.0294072618212526,0.00792369055602547,-2.97221634094182,-3.55215257862973,-0.311501492307692,"AV647279","AP4E1","adaptor related protein complex 4 epsilon 1 subunit","23431"
"240593_x_at","240593_x_at",0.0294078508571929,0.00792438713633329,2.97217635334938,-3.55223710551418,0.496985784615386,"R98767","","",""
"236861_at","236861_at",0.0294117923257158,0.00792646980769147,-2.97205681668269,-3.55248978303895,-0.270974984615384,"","","",""
"235134_at","235134_at",0.0294117923257158,0.00792652510140691,2.97205364346764,-3.55249649055622,0.712943461538464,"BF969544","","",""
"202561_at","202561_at",0.0294328013094979,0.00793272537899884,2.97169795552597,-3.55324832486205,0.330527784615386,"AF070613","TNKS","tankyrase","8658"
"244336_at","244336_at",0.0294435846022003,0.00793617021093051,-2.97150045392978,-3.55366577948076,-0.266240999999998,"AI652743","","",""
"243555_at","243555_at",0.0294509805509418,0.00793870235683183,2.97135533198431,-3.55397251415374,0.635662676923079,"AA573452","","",""
"220246_at","220246_at",0.029453830288932,0.00794000922960346,2.97128045021608,-3.55413078472377,0.429767938461539,"NM_020397","CAMK1D","calcium/calmodulin dependent protein kinase ID","57118"
"242835_s_at","242835_s_at",0.0294567456334256,0.00794133389367524,2.97120456120003,-3.5542911827752,0.58630676923077,"AW772084","LOC728730","uncharacterized LOC728730","728730"
"228206_at","228206_at",0.0294600961594708,0.00794277599427086,-2.97112195825347,-3.55446576965189,-0.256022846153846,"AF105378","HS3ST4","heparan sulfate-glucosamine 3-sulfotransferase 4","9951"
"242843_at","242843_at",0.0294664085306475,0.00794501681863383,-2.9709936335089,-3.554736989204,-0.343903876923076,"AA622130","BCAN","brevican","63827"
"203261_at","203261_at",0.0294690277935429,0.00794626203493742,2.97092233914131,-3.55488767094499,0.333837876923077,"NM_006571","DCTN6","dynactin subunit 6","10671"
"1566229_a_at","1566229_a_at",0.0294694734983601,0.00794692121188517,-2.97088460260006,-3.55496742718518,-0.306028815384615,"BC025343","","",""
"240888_at","240888_at",0.0294711997638154,0.00794792575249122,-2.97082710051344,-3.5550889572457,-0.293243646153844,"AI733288","","",""
"228253_at","228253_at",0.0294740016988366,0.00794946632181785,2.97073892863476,-3.55527530597035,0.731431646153846,"","LOXL3","lysyl oxidase like 3","84695"
"212508_at","212508_at",0.0294740016988366,0.0079497595437173,2.97072214844787,-3.55531077018943,0.556172184615386,"","MOAP1","modulator of apoptosis 1","64112"
"1554800_at","1554800_at",0.0294745157960771,0.00795043729237394,-2.97068336526909,-3.55539273653412,-0.347273107692307,"BC028064","RAB39A","RAB39A, member RAS oncogene family","54734"
"237945_at","237945_at",0.0294890803029608,0.007954905265448,2.97042777202839,-3.55593291080144,0.615944276923078,"AI651786","","",""
"208216_at","208216_at",0.0294914494847673,0.00795608376589515,-2.97036037830482,-3.55607533887391,-0.382391107692308,"NM_001934","DLX4","distal-less homeobox 4","1748"
"227546_x_at","227546_x_at",0.0294967074327115,0.00795840833565808,-2.97022747376721,-3.55635621236622,-0.273926230769231,"AI738987","AURKAIP1","aurora kinase A interacting protein 1","54998"
"222486_s_at","222486_s_at",0.0294967074327115,0.00795858121714421,2.97021759097212,-3.55637709796974,0.998368261538462,"AF060152","ADAMTS1","ADAM metallopeptidase with thrombospondin type 1 motif 1","9510"
"204717_s_at","204717_s_at",0.0295178916166218,0.00796483685450429,-2.96986012618846,-3.55713252229189,-0.386908876923076,"AF034102","SLC29A2","solute carrier family 29 member 2","3177"
"240804_at","240804_at",0.0295189788367957,0.00796583964772313,-2.96980284900885,-3.55725356219151,-0.427683338461538,"","","",""
"1555878_at","1555878_at",0.0295189788367957,0.00796621001805067,-2.96978169609435,-3.55729826297212,-1.07906755384615,"AK094613","RPS24","ribosomal protein S24","6229"
"202267_at","202267_at",0.0295279429583367,0.00796916920517999,-2.96961272256193,-3.55765533730838,-0.957375338461536,"NM_005562","LAMC2","laminin subunit gamma 2","3918"
"215820_x_at","215820_x_at",0.0295299245317233,0.00797024410269119,2.96955135950616,-3.55778500773785,0.305397123076925,"","SNX13","sorting nexin 13","23161"
"230163_at","230163_at",0.0295357148215882,0.00797249600653312,2.96942283021873,-3.5580566085953,0.949033830769233,"AW263087","GFRA1","GDNF family receptor alpha 1","2674"
"234547_at","234547_at",0.0295357148215882,0.00797288733519562,-2.96940049839071,-3.55810379853164,-0.282769553846154,"AF083121","","",""
"217689_at","217689_at",0.0295450591286927,0.00797595011869234,-2.96922575211267,-3.55847305484524,-0.355881661538461,"BG109555","PTPN1","protein tyrosine phosphatase, non-receptor type 1","5770"
"235000_at","235000_at",0.029563084214049,0.00798135685566671,2.96891743056417,-3.55912455019123,1.06299972307693,"T86629","LPP","LIM domain containing preferred translocation partner in lipoma","4026"
"235524_at","235524_at",0.0295868223206751,0.00798830674161512,-2.96852140686287,-3.55996132828764,-0.395932861538462,"","RALGAPA1","Ral GTPase activating protein catalytic alpha subunit 1","253959"
"229563_s_at","229563_s_at",0.0295891367327495,0.00798968872934397,2.9684426971067,-3.56012763330218,0.159970353846161,"","RPL10A","ribosomal protein L10a","4736"
"1561261_at","1561261_at",0.0295891367327495,0.00799001398669068,-2.96842417430767,-3.56016676970116,-0.528735353846153,"BC043231","","",""
"242824_at","242824_at",0.0295971574393419,0.00799272116308884,-2.96827003395241,-3.56049244596824,-0.640341446153844,"AW191647","","",""
"219789_at","219789_at",0.0296044107381217,0.0079952213801391,-2.96812772222853,-3.56079312470819,-0.89431736923077,"","NPR3","natriuretic peptide receptor 3","4883"
"227450_at","227450_at",0.0296048293929467,0.00799587591487233,2.96809047338557,-3.56087182387897,1.85410180000001,"","ERP27","endoplasmic reticulum protein 27","121506"
"231867_at","231867_at",0.0296079895655083,0.00799727096302564,-2.96801109258839,-3.56103953806157,-1.10248423076923,"AB032953","TENM2","teneurin transmembrane protein 2","57451"
"1569910_at","1569910_at",0.0296164256336049,0.00800009126991697,-2.96785065285414,-3.56137850709547,-0.282619507692307,"BC032141","","",""
"213473_at","213473_at",0.0296261961691614,0.00800327238076843,2.96766975358022,-3.56176069419986,0.542134600000001,"AL042733","BRAP","BRCA1 associated protein","8315"
"210145_at","210145_at",0.0296265866656454,0.00800391973732506,2.96763294906556,-3.56183845032895,1.09966136923077,"M68874","PLA2G4A","phospholipase A2 group IVA","5321"
"1561504_s_at","1561504_s_at",0.0296425353206124,0.00800911772174567,-2.96733752955193,-3.56246256452912,-0.244368892307692,"AK096893","MYLK4","myosin light chain kinase family member 4","340156"
"1570055_at","1570055_at",0.0296425353206124,0.00800931274424156,-2.96732644935535,-3.5624859725323,-0.265722738461538,"BC006530","","",""
"235933_at","235933_at",0.029647407502325,0.00801117143921992,-2.96722086075445,-3.5627090372578,-0.383589046153844,"","FLJ32154","uncharacterized protein FLJ32154","149650"
"210245_at","210245_at",0.0296601466813114,0.00801515623623916,-2.96699457253476,-3.5631870804767,-0.376540523076923,"L78207","ABCC8","ATP binding cassette subfamily C member 8","6833"
"211581_x_at","211581_x_at",0.0296645943671351,0.00801765470540344,-2.96685274522921,-3.56348668990518,-0.845350353846154,"AF000426","LST1","leukocyte specific transcript 1","7940"
"1569283_at","1569283_at",0.0296645943671351,0.00801768462483816,2.9668510470911,-3.56349027718199,0.81198023076923,"BC017932","ZNF891","zinc finger protein 891","101060200"
"206470_at","206470_at",0.0296645943671351,0.00801798583552853,2.9668339516098,-3.56352639094351,0.417767200000003,"NM_005761","PLXNC1","plexin C1","10154"
"244332_at","244332_at",0.0296657687027458,0.00801884582821912,-2.96678514537584,-3.56362949244103,-0.397946815384614,"AW974077","","",""
"236314_at","236314_at",0.0296856421922216,0.00802476070600887,-2.96644960179613,-3.5643383004073,-0.49534503076923,"AW162758","EPM2AIP1","EPM2A interacting protein 1","9852"
"220232_at","220232_at",0.0297409327539818,0.00804025106605587,-2.96557198527166,-3.5661920574238,-0.416337984615386,"NM_024906","SCD5","stearoyl-CoA desaturase 5","79966"
"209092_s_at","209092_s_at",0.0297452294043741,0.00804248114618663,-2.96544577328338,-3.56645863427236,-0.504927953846154,"AF061730","GLOD4","glyoxalase domain containing 4","51031"
"222682_s_at","222682_s_at",0.0297452294043741,0.00804250070937105,2.96544466624942,-3.56646097246044,0.562353430769232,"AI307615","FAM114A2","family with sequence similarity 114 member A2","10827"
"230818_at","230818_at",0.0297497435649534,0.00804426536560166,-2.96534481927114,-3.56667185993589,-0.314897092307691,"AI360054","","",""
"52159_at","52159_at",0.0297648473767973,0.00804889379910285,2.96508303594706,-3.56722476223672,0.288976492307691,"W93807","HEMK1","HemK methyltransferase family member 1","51409"
"238942_at","238942_at",0.0297721490824039,0.00805146060293413,-2.96493792075154,-3.56753124685547,-0.438591723076924,"AI248760","","",""
"1556042_s_at","1556042_s_at",0.0297721490824039,0.00805195735677195,-2.96490984175808,-3.56759054932844,-0.401715615384613,"BI912454","LINC01089","long intergenic non-protein coding RNA 1089","338799"
"1556700_a_at","1556700_a_at",0.0298158217215263,0.0080643565055332,-2.96420952249303,-3.56906954979015,-0.243024753846154,"AI017095","","",""
"219449_s_at","219449_s_at",0.0298158217215263,0.00806571102354727,2.96413308073534,-3.56923097917724,0.410856876923079,"NM_017866","TMEM70","transmembrane protein 70","54968"
"235573_at","235573_at",0.0298158217215263,0.00806585330057486,2.96412505210072,-3.56924793392833,0.520063015384617,"AL536101","HSPH1","heat shock protein family H (Hsp110) member 1","10808"
"227081_at","227081_at",0.0298158217215263,0.00806595005181702,-2.96411959254583,-3.56925946332574,-0.45970086153846,"AW299538","DNALI1","dynein axonemal light intermediate chain 1","7802"
"224618_at","224618_at",0.0298321700253755,0.00807129853766045,2.96381788246361,-3.56989659788537,0.471202738461541,"","PTBP3","polypyrimidine tract binding protein 3","9991"
"200861_at","200861_at",0.0298321700253755,0.00807146394486292,-2.96380855486377,-3.56991629502263,-0.253007476923074,"NM_016284","CNOT1","CCR4-NOT transcription complex subunit 1","23019"
"222730_s_at","222730_s_at",0.029835217006818,0.00807314294428196,-2.96371388362537,-3.57011621147801,-0.505604630769229,"","ZDHHC2","zinc finger DHHC-type containing 2","51201"
"228678_at","228678_at",0.029835217006818,0.00807339687788722,2.96369956710704,-3.57014644335052,0.257394892307693,"","DENND6B","DENN domain containing 6B","414918"
"215398_at","215398_at",0.029835217006818,0.00807392539246234,-2.96366977138913,-3.57020936213642,-0.348937876923076,"AF038194","","",""
"240156_at","240156_at",0.029849049877577,0.00807821474235952,2.96342802327802,-3.57071984652476,0.542200430769233,"AA417099","","",""
"215699_x_at","215699_x_at",0.0298598513463036,0.00808168413758758,2.96323257865993,-3.57113254384724,0.328777476923078,"","SFI1","SFI1 centrin binding protein","9814"
"242155_x_at","242155_x_at",0.0298659498834314,0.00808388097530683,-2.96310886413476,-3.57139377217755,-0.330126,"AI079521","RFFL","ring finger and FYVE-like domain containing E3 ubiquitin protein ligase","117584"
"207891_s_at","207891_s_at",0.0298874180331551,0.00809023844335977,-2.96275102753016,-3.57214933701646,-0.460505738461538,"NM_017518","HAUS7///TREX2","HAUS augmin like complex subunit 7///three prime repair exonuclease 2","55559///11219"
"1553275_s_at","1553275_s_at",0.029896631874472,0.00809330478792087,2.96257853236911,-3.57251354545489,1.15347749230769,"","","",""
"236305_at","236305_at",0.029896631874472,0.00809453542901315,2.9625093212473,-3.57265967655206,0.517642138461538,"AI769245","RFESD","Rieske Fe-S domain containing","317671"
"214458_at","214458_at",0.029896631874472,0.00809475986610546,2.96249670002649,-3.57268632463538,0.289946553846153,"AF230877","TRAF3IP1","TRAF3 interacting protein 1","26146"
"203849_s_at","203849_s_at",0.029896631874472,0.00809491976716385,2.96248770819622,-3.57270530970296,0.573018861538462,"BG473130","KIF1A","kinesin family member 1A","547"
"244158_at","244158_at",0.0299073008858911,0.00809835554852525,-2.96229454293087,-3.57311314779409,-0.299787138461539,"BF514291","","",""
"244693_at","244693_at",0.0299216580979806,0.00810279048557293,-2.9620453206144,-3.57363932749157,-0.316239076923077,"BF110113","","",""
"212049_at","212049_at",0.0299333588206974,0.00810650652140953,-2.96183659865196,-3.57407998716209,-0.215873523076922,"BG230612","WIPF2","WAS/WASL interacting protein family member 2","147179"
"239504_at","239504_at",0.0299399570834657,0.00810884105152192,2.9617055202862,-3.57435671781388,0.44665250769231,"AA521136","","",""
"226600_at","226600_at",0.0299410034511564,0.00810967206416416,2.96165886968977,-3.57445520478661,0.581986784615388,"AA428286","TMTC3","transmembrane and tetratricopeptide repeat containing 3","160418"
"219876_s_at","219876_s_at",0.0299447370887803,0.00811123102487126,-2.96157136670509,-3.5746399362782,-0.321482092307692,"","GOLGA2P5","golgin A2 pseudogene 5","55592"
"239254_at","239254_at",0.0299693876442911,0.00811845634018466,-2.96116602882084,-3.57549563787074,-0.293208153846154,"AA058342","CCDC40","coiled-coil domain containing 40","55036"
"230904_at","230904_at",0.029997825066442,0.00812670845695727,-2.96070351413882,-3.57647199319114,-0.551799861538459,"W42665","FSD1L","fibronectin type III and SPRY domain containing 1 like","83856"
"225306_s_at","225306_s_at",0.0300037166254975,0.00812917037627958,-2.96056561641123,-3.57676308080337,-0.40213258461538,"AI826268","SLC25A29","solute carrier family 25 member 29","123096"
"230460_at","230460_at",0.0300037166254975,0.00812940206840641,-2.96055264088451,-3.57679047052696,-0.301914015384614,"","MYLK-AS1","MYLK antisense RNA 1","100506826"
"242712_x_at","242712_x_at",0.0300185753813624,0.00813397703291968,2.96029650091919,-3.57733114134904,1.09322686153846,"","RGPD2///RGPD6///RGPD8///RGPD3///RGPD1///RGPD4///RGPD5///RANBP2","RANBP2-like and GRIP domain containing 2///RANBP2-like and GRIP domain containing 6///RANBP2-like and GRIP domain containing 8///RANBP2-like and GRIP domain containing 3///RANBP2-like and GRIP domain containing 1///RANBP2-like and GRIP domain containing 4///RANBP2-like and GRIP domain containing 5///RAN binding protein 2","729857///729540///727851///653489///400966///285190///84220///5903"
"1553169_at","1553169_at",0.0300261505938292,0.00813657882392634,-2.96015089575669,-3.57763848327551,-0.823733892307693,"BC019612","LRRN4","leucine rich repeat neuronal 4","164312"
"208287_at","208287_at",0.0300315459096395,0.00813859013704853,-2.96003836661068,-3.57787600496745,-0.211357507692307,"","HCG9","HLA complex group 9 (non-protein coding)","10255"
"203999_at","203999_at",0.0300401870905777,0.0081418001198934,2.95985882985549,-3.57825495674963,1.54700984615385,"AV731490","SYT1","synaptotagmin 1","6857"
"202935_s_at","202935_s_at",0.0300401870905777,0.00814203077266156,-2.95984593190807,-3.57828218038555,-1.54097883076923,"","SOX9","SRY-box 9","6662"
"219233_s_at","219233_s_at",0.0300541440653583,0.00814636332964994,-2.95960372385304,-3.5787933998769,-0.442749984615382,"NM_018530","GSDMB","gasdermin B","55876"
"203294_s_at","203294_s_at",0.0300554800432659,0.00814727516636934,-2.95955276423035,-3.57890095654006,-0.248428784615384,"U09716","LMAN1","lectin, mannose binding 1","3998"
"205355_at","205355_at",0.0300659290424906,0.00815119883890507,-2.95933354567868,-3.57936363716986,-0.498717307692306,"NM_001609","ACADSB","acyl-CoA dehydrogenase, short/branched chain","36"
"243813_at","243813_at",0.0300659290424906,0.00815120742929745,2.95933306583889,-3.57936464990178,1.53077418461539,"AA418028","LINC00968","long intergenic non-protein coding RNA 968","100507632"
"226652_at","226652_at",0.030067170489085,0.00815209392464921,-2.95928355085206,-3.57946915406476,-0.431411846153843,"AA523542","USP3","ubiquitin specific peptidase 3","9960"
"202810_at","202810_at",0.0300807861955054,0.00815633571739126,2.95904669854904,-3.57996903549628,0.285405815384616,"NM_004147","DRG1","developmentally regulated GTP binding protein 1","4733"
"205092_x_at","205092_x_at",0.0301037260033801,0.00816310638730889,2.95866888597279,-3.58076638666557,0.907990723076925,"NM_014950","ZBTB1","zinc finger and BTB domain containing 1","22890"
"235103_at","235103_at",0.0301203114285921,0.00816830753628977,-2.95837886048142,-3.58137844360183,-0.500402938461537,"AA029155","MAN2A1","mannosidase alpha class 2A member 1","4124"
"217678_at","217678_at",0.0301203114285921,0.00816870558506015,2.95835667191551,-3.58142526848141,0.935364584615385,"","SLC7A11","solute carrier family 7 member 11","23657"
"1570138_at","1570138_at",0.0301295626215805,0.00817176559881878,-2.9581861314384,-3.58178515852798,-0.220843799999998,"BC026971","LOC101926916","uncharacterized LOC101926916","101926916"
"210964_s_at","210964_s_at",0.0301463092001065,0.00817685899291412,2.95790240359836,-3.58238389036676,0.537848630769233,"U94364","GYG2","glycogenin 2","8908"
"1567055_at","1567055_at",0.0301507515734235,0.00817861539250928,-2.9578046028622,-3.5825902679287,-0.345788553846152,"X89674","OR1C1","olfactory receptor family 1 subfamily C member 1","26188"
"240574_at","240574_at",0.030151695647063,0.00817942295084113,-2.95775964280161,-3.58268514111389,-0.784798415384612,"BE501239","DNAJC3-AS1","DNAJC3 antisense RNA 1 (head to head)","100289274"
"240241_at","240241_at",0.0301566144968004,0.00818130887665367,-2.95765466234194,-3.5829066652818,-0.332414338461538,"AW511271","","",""
"239197_s_at","239197_s_at",0.0301725206669075,0.00818617597755658,2.95738384219037,-3.58347812249612,0.2657882,"BG470312","EZH1","enhancer of zeste 1 polycomb repressive complex 2 subunit","2145"
"232054_at","232054_at",0.0301743778305574,0.00818723173509501,2.95732511720526,-3.58360203552552,1.68005692307692,"AA040057","LOC101926951///PCDH20","uncharacterized LOC101926951///protocadherin 20","101926951///64881"
"209956_s_at","209956_s_at",0.0301747552986624,0.0081878860468396,2.95728872573553,-3.58367882313512,0.486857353846156,"U23460","CAMK2B","calcium/calmodulin dependent protein kinase II beta","816"
"213972_at","213972_at",0.0301807934038948,0.00819007648346752,2.95716691862256,-3.58393583905965,0.4028114,"","","",""
"202141_s_at","202141_s_at",0.0301828637462106,0.00819119034780562,2.9571049902646,-3.5840665079204,0.205076646153849,"BC003090","COPS8","COP9 signalosome subunit 8","10920"
"200595_s_at","200595_s_at",0.0301967719981779,0.00819578030067798,2.95684988504003,-3.58460476969014,0.316519661538459,"NM_003750","EIF3A","eukaryotic translation initiation factor 3 subunit A","8661"
"202280_at","202280_at",0.0301967719981779,0.00819606943672539,-2.95683381975704,-3.58463866623345,-0.252951430769229,"D88435","GAK","cyclin G associated kinase","2580"
"225928_at","225928_at",0.0302084955697768,0.00819980398264393,2.95662636618593,-3.5850763717827,0.37812430769231,"","VTI1B","vesicle transport through interaction with t-SNAREs 1B","10490"
"223332_x_at","223332_x_at",0.0302249361938931,0.00820590723578299,2.95628752772917,-3.58579126211308,0.299400569230769,"BC001442","RNF126","ring finger protein 126","55658"
"52285_f_at","52285_f_at",0.0302249361938931,0.0082059224852403,2.95628668141981,-3.5857930476421,0.480262430769232,"AW002970","CEP76","centrosomal protein 76","79959"
"1560382_at","1560382_at",0.0302249361938931,0.0082059250637796,2.95628653831703,-3.58579334955787,0.263696261538462,"AK074381","GAB1","GRB2 associated binding protein 1","2549"
"243045_at","243045_at",0.0302304556288595,0.00820797647572784,-2.9561727036213,-3.58603351437351,-0.289902723076922,"N75296","SMYD1","SET and MYND domain containing 1","150572"
"231851_at","231851_at",0.0302379804164773,0.00821064099294103,2.95602488821282,-3.58634536565641,0.667676184615384,"AL359613","RAVER2","ribonucleoprotein, PTB binding 2","55225"
"232788_at","232788_at",0.0302379804164773,0.00821143728410533,-2.95598072256603,-3.58643854236282,-0.599142938461539,"AU143882","","",""
"1552834_at","1552834_at",0.0302379804164773,0.00821167870551175,-2.95596733314038,-3.58646679006911,-0.364509723076922,"BC025357","B3GNT6","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6","192134"
"222445_at","222445_at",0.0302483553911557,0.00821581259196885,-2.95573812348716,-3.58695034714286,-0.291687938461541,"AK025831","SLC39A9","solute carrier family 39 member 9","55334"
"214257_s_at","214257_s_at",0.0302483553911557,0.00821589649864862,2.95573347230743,-3.58696015946468,0.595017753846157,"AA890010","SEC22B","SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)","9554"
"219685_at","219685_at",0.0302483553911557,0.0082161559380714,2.95571909115191,-3.58699049851225,1.56696870769231,"NM_021637","TMEM35A","transmembrane protein 35A","59353"
"208485_x_at","208485_x_at",0.0302489587998046,0.00821687308815177,-2.95567934062247,-3.58707435750624,-0.30040223076923,"NM_003879","CFLAR","CASP8 and FADD like apoptosis regulator","8837"
"238990_x_at","238990_x_at",0.0302514609103142,0.00821851243837375,2.95558848654592,-3.58726602466305,0.562009323076923,"","TRIM61","tripartite motif containing 61","391712"
"212391_x_at","212391_x_at",0.0302514609103142,0.00821865935732615,2.95558034503752,-3.58728320001096,0.148518723076926,"","SNORD73A///RPS3A","small nucleolar RNA, C/D box 73A///ribosomal protein S3A","8944///6189"
"1560449_at","1560449_at",0.0302548857984822,0.00822014318310841,-2.95549812676987,-3.58745664693544,-0.234151169230767,"AK057448","LOC101927543","uncharacterized LOC101927543","101927543"
"221072_at","221072_at",0.0302765406468355,0.00822658169629497,-2.95514153709404,-3.58820888526076,-0.293378415384615,"","GSN-AS1","GSN antisense RNA 1","57000"
"1552364_s_at","1552364_s_at",0.0302765406468355,0.00822713423667188,-2.95511094784759,-3.58827341282041,-0.50070516923077,"BC001526","MSI2","musashi RNA binding protein 2","124540"
"202964_s_at","202964_s_at",0.0302840073331796,0.00822971707281906,-2.95496798551172,-3.58857498655362,-0.421943753846153,"NM_000449","RFX5","regulatory factor X5","5993"
"237275_at","237275_at",0.0302970058557762,0.0082340325995301,-2.95472921390886,-3.58907865467397,-0.259180215384614,"AI950472","LINC00458","long intergenic non-protein coding RNA 458","100507428"
"217092_x_at","217092_x_at",0.0302970058557762,0.00823435769578116,2.95471123172159,-3.58911658595568,0.181862461538465,"","","",""
"244629_s_at","244629_s_at",0.030299663872048,0.00823640956683316,-2.95459775153543,-3.58935595697326,-0.350760153846153,"BE670141","LOC101060747///PDPK1","3-phosphoinositide-dependent protein kinase 1-like///3-phosphoinositide dependent protein kinase 1","101060747///5170"
"204101_at","204101_at",0.030299663872048,0.0082366878646977,-2.95458236217871,-3.5893884184734,-0.504698369230769,"NM_000252","MTM1","myotubularin 1","4534"
"236201_at","236201_at",0.030299663872048,0.00823674264527206,-2.95457933297356,-3.58939480811236,-0.881281399999999,"","SPTLC3","serine palmitoyltransferase long chain base subunit 3","55304"
"202530_at","202530_at",0.0303035586312082,0.00823885590509879,2.95446249076302,-3.58964126685466,0.308455846153848,"NM_001315","MAPK14","mitogen-activated protein kinase 14","1432"
"234421_s_at","234421_s_at",0.0303035586312082,0.00823890990494576,-2.95445950548914,-3.58964756373552,-0.244802492307691,"","EVC","EvC ciliary complex subunit 1","2121"
"212435_at","212435_at",0.030317650271954,0.00824370304966255,-2.9541946013476,-3.59020632071179,-0.2718045076923,"AA205593","TRIM33","tripartite motif containing 33","51592"
"237839_at","237839_at",0.030317650271954,0.0082438501434502,-2.95418647422643,-3.59022346279995,-0.75920806153846,"BF433975","","",""
"230111_at","230111_at",0.0303203882933752,0.00824549908356123,2.95409537775276,-3.59041560640303,0.532557892307695,"BF512216","","",""
"239610_at","239610_at",0.0303203882933752,0.00824570376834378,-2.95408407107396,-3.59043945466374,-0.205277692307692,"BF509210","","",""
"227473_at","227473_at",0.0303445660474267,0.00825283396662525,2.95369037192037,-3.59126983187354,0.699592846153848,"N45140","","",""
"215019_x_at","215019_x_at",0.0303710820473493,0.00826060102654105,2.95326188190781,-3.5921735435284,0.30201456923077,"","ZNF528","zinc finger protein 528","84436"
"219318_x_at","219318_x_at",0.030388082464846,0.0082657807483711,-2.9529763454804,-3.59277573110983,-0.35426633846154,"NM_016060","MED31","mediator complex subunit 31","51003"
"202027_at","202027_at",0.030391208868125,0.00826757397427349,2.95287753272296,-3.5929841193046,0.438563907692307,"NM_012264","TMEM184B","transmembrane protein 184B","25829"
"228406_at","228406_at",0.030391208868125,0.00826838670508443,-2.95283275535235,-3.59307855036738,-0.181719615384615,"","SMYD1","SET and MYND domain containing 1","150572"
"1561739_at","1561739_at",0.030391208868125,0.00826862240912475,-2.95281977004364,-3.59310593500755,-0.294560646153846,"AL512742","","",""
"237848_at","237848_at",0.030391208868125,0.00826924044501186,2.95278572316694,-3.59317773605693,0.211344184615386,"AI655730","LOC100996671","uncharacterized LOC100996671","100996671"
"236231_at","236231_at",0.030391208868125,0.00826954131507558,2.9527691494758,-3.5932126880072,0.437178892307694,"R49041","ZNF271P","zinc finger protein 271, pseudogene","10778"
"1563961_at","1563961_at",0.030391208868125,0.0082699662650199,-2.95274574172848,-3.59326205205156,-0.236575492307692,"AK057963","FHAD1","forkhead associated phosphopeptide binding domain 1","114827"
"230537_at","230537_at",0.0304223857869374,0.00827900645859792,-2.95224805106862,-3.59431158673378,-0.559953692307693,"AA401256","","",""
"1565844_at","1565844_at",0.0304369191505892,0.00828351818858284,-2.95199986278849,-3.59483494465511,-0.274877338461537,"AK097773","BRPF3","bromodomain and PHD finger containing 3","27154"
"1563114_at","1563114_at",0.0304567022520123,0.00828945928143018,-2.95167324508632,-3.59552366356626,-0.34096989230769,"BC013759","RNF17","ring finger protein 17","56163"
"227862_at","227862_at",0.0304626199345584,0.0082916270665953,2.95155412519113,-3.59577483761608,0.455627123076926,"AA037766","TRNP1","TMF1-regulated nuclear protein 1","388610"
"1569701_at","1569701_at",0.0304977080611733,0.00830173551119235,2.9509990627624,-3.59694518397072,1.10950489230769,"BC036937","PER3","period circadian clock 3","8863"
"231639_at","231639_at",0.0304981365815823,0.00830240996580286,-2.95096205119002,-3.59702321986201,-0.325261799999999,"AW003106","FAM53B-AS1","FAM53B antisense RNA 1","101927944"
"219379_x_at","219379_x_at",0.0305082689977985,0.00830572627402343,2.95078010672707,-3.59740682983468,0.422285738461541,"NM_018083","ZNF358","zinc finger protein 358","140467"
"225378_at","225378_at",0.0305201440699675,0.00830951741427594,2.95057219726926,-3.59784517370561,0.781645707692308,"AI866426","VPS37A","VPS37A, ESCRT-I subunit","137492"
