"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"213573_at","213573_at",0.0202413562491577,0.00484421324974317,3.19444757140831,-3.07664016728881,0.33211884615385,"AA861608","KPNB1","karyopherin subunit beta 1","3837"
"201244_s_at","201244_s_at",0.0202536126212891,0.00484773284905427,3.19412165586121,-3.07734528478328,0.405673492307693,"NM_002880","RAF1","Raf-1 proto-oncogene, serine/threonine kinase","5894"
"211042_x_at","211042_x_at",0.0202536126212891,0.0048479017535402,3.19410602108862,-3.07737911005213,0.672810646153848,"BC006329","MIR6756///MCAM","microRNA 6756///melanoma cell adhesion molecule","102465453///4162"
"226099_at","226099_at",0.0202562672585576,0.00484890765212623,3.19401292033972,-3.07758052918481,1.08145363076923,"AI924426","ELL2","elongation factor for RNA polymerase II 2","22936"
"1558254_s_at","1558254_s_at",0.0202665022340079,0.00485172835374356,3.19375195145702,-3.07814511413935,0.633458707692308,"BU155802","SRPK2","SRSF protein kinase 2","6733"
"229573_at","229573_at",0.0202923115086283,0.00485864929052498,3.19311225986783,-3.07952897832675,0.494028738461544,"AI659456","USP9X","ubiquitin specific peptidase 9, X-linked","8239"
"215735_s_at","215735_s_at",0.0203083974062123,0.00486287222390729,3.19272237776953,-3.08037238266172,0.646716769230773,"","TSC2","tuberous sclerosis 2","7249"
"226054_at","226054_at",0.0203173684180403,0.00486613515197509,3.19242135457018,-3.08102354439998,0.611301600000002,"AA702437","BRD4","bromodomain containing 4","23476"
"223474_at","223474_at",0.0203179861530459,0.00486702633098203,3.19233917265096,-3.08120131405304,0.357508769230771,"","IRF2BPL","interferon regulatory factor 2 binding protein like","64207"
"225749_at","225749_at",0.0203425372895633,0.00487476769214191,3.19162590485259,-3.08274414471306,0.329529507692307,"BE889319","C16orf91","chromosome 16 open reading frame 91","283951"
"218336_at","218336_at",0.0203467953229703,0.00487616020332657,3.19149772012387,-3.08302140349734,0.342376523076922,"NM_012394","PFDN2","prefoldin subunit 2","5202"
"231035_s_at","231035_s_at",0.0204327371219976,0.00489937235792206,3.18936622342471,-3.08763127700193,1.34888567692308,"AI697976","OTUD1","OTU deubiquitinase 1","220213"
"238948_at","238948_at",0.0204346264663734,0.00490019913307036,3.18929048541685,-3.08779506215502,0.518247061538461,"","TM9SF1","transmembrane 9 superfamily member 1","10548"
"1555950_a_at","1555950_a_at",0.0204391679523625,0.00490166200624375,3.18915650724911,-3.08808479019749,0.676256015384618,"CA448665","CD55","CD55 molecule (Cromer blood group)","1604"
"222600_s_at","222600_s_at",0.0204628130094076,0.00490808102067438,3.18856907906444,-3.08935506293974,0.452960430769231,"AB014773","UBA6","ubiquitin like modifier activating enzyme 6","55236"
"219301_s_at","219301_s_at",0.0204716198048555,0.00491094221052556,3.18830748256323,-3.08992072531684,0.374021676923077,"AU144598","CNTNAP2","contactin associated protein-like 2","26047"
"204191_at","204191_at",0.020486313343486,0.00491559112488694,3.18788275300182,-3.0908391091611,0.509434830769233,"NM_000629","IFNAR1","interferon alpha and beta receptor subunit 1","3454"
"243934_at","243934_at",0.0204948998418942,0.00491915081161733,3.18755780153525,-3.09154172084383,0.645510446153845,"AW139261","ODF3B","outer dense fiber of sperm tails 3B","440836"
"201498_at","201498_at",0.0205060022112829,0.00492369084645126,3.18714369059588,-3.09243708332369,0.39228787692308,"AI160440","USP7","ubiquitin specific peptidase 7","7874"
"206550_s_at","206550_s_at",0.020508496378068,0.0049246648184299,3.18705490011955,-3.09262905563027,0.441818984615385,"NM_004298","NUP155","nucleoporin 155","9631"
"203477_at","203477_at",0.0205121039162028,0.00492601293608485,3.18693202959384,-3.09289470923144,1.60157836923077,"NM_001855","COL15A1","collagen type XV alpha 1 chain","1306"
"202092_s_at","202092_s_at",0.0205121039162028,0.00492628141789957,3.18690756346913,-3.0929476061347,0.313952061538465,"BF244411","ARL2BP","ADP ribosylation factor like GTPase 2 binding protein","23568"
"206472_s_at","206472_s_at",0.0205127307235354,0.00492680713052523,3.18685966026914,-3.09305117474537,1.01503887692308,"NM_005078","TLE3","transducin like enhancer of split 3","7090"
"1558163_at","1558163_at",0.0205167502932919,0.00492814781164706,3.18673751932493,-3.09331524623633,0.316655646153847,"BC040953","PEX13","peroxisomal biogenesis factor 13","5194"
"230427_s_at","230427_s_at",0.0205199818033968,0.00492929933252517,3.18663263747521,-3.09354200081722,0.911712769230769,"AW673909","BAG5","BCL2 associated athanogene 5","9529"
"226438_at","226438_at",0.020524993338312,0.00493087860079978,3.186488834808,-3.09385289867396,0.501881384615388,"AK025100","SNTB1","syntrophin beta 1","6641"
"244874_at","244874_at",0.0205251971835953,0.00493130297583371,3.18645020036396,-3.09393642470129,0.514240800000001,"AI401017","CHST15","carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15","51363"
"211152_s_at","211152_s_at",0.0205259337118961,0.00493185534838919,3.18639991808822,-3.0940451324035,0.377028569230773,"AF184911","HTRA2","HtrA serine peptidase 2","27429"
"209808_x_at","209808_x_at",0.0205317128017829,0.00493406315523775,3.18619899713578,-3.09447950820417,0.34275187692308,"","ING1","inhibitor of growth family member 1","3621"
"217913_at","217913_at",0.0205441656451048,0.00493811476740682,3.18583050942652,-3.0952761297942,0.266653061538463,"NM_013245","VPS4A","vacuolar protein sorting 4 homolog A","27183"
"218838_s_at","218838_s_at",0.020546550127515,0.00493906370966491,3.18574424731071,-3.09546261316982,0.549335369230771,"NM_022492","TTC31","tetratricopeptide repeat domain 31","64427"
"213218_at","213218_at",0.0205649527753006,0.00494423967501282,3.18527401899997,-3.09647913734021,0.579390246153847,"AV705032","ZSCAN26","zinc finger and SCAN domain containing 26","7741"
"202538_s_at","202538_s_at",0.0205671257871302,0.00494513828253523,3.18519243090253,-3.09665550735586,0.339273769230767,"NM_014043","CHMP2B","charged multivesicular body protein 2B","25978"
"1559011_at","1559011_at",0.0205682976886924,0.00494670728054679,3.18505001013239,-3.09696337696124,0.564966430769232,"BU146074","FLJ13773","uncharacterized LOC246318","246318"
"208786_s_at","208786_s_at",0.0205682976886924,0.00494682912178487,3.18503895223027,-3.09698728055332,0.598819630769233,"AF183417","MAP1LC3B","microtubule associated protein 1 light chain 3 beta","81631"
"1557852_at","1557852_at",0.0205682976886924,0.00494746180111171,3.18498153665292,-3.09711139398947,0.620135923076926,"AW418842","PHC2","polyhomeotic homolog 2","1912"
"208662_s_at","208662_s_at",0.0205682976886924,0.0049476030009573,3.18496872376167,-3.09713909112168,0.318649800000003,"","TTC3P1///TTC3","tetratricopeptide repeat domain 3 pseudogene 1///tetratricopeptide repeat domain 3","286495///7267"
"214492_at","214492_at",0.0205729359795799,0.0049496477690363,3.1847832154851,-3.09754009355002,0.758467276923078,"NM_000337","SGCD","sarcoglycan delta","6444"
"235203_at","235203_at",0.0205760410748839,0.00495104520130174,3.18465647875218,-3.09781404903264,0.835042046153848,"AA398756","","",""
"200090_at","200090_at",0.0206147517672572,0.00496224504817325,3.18364199595782,-3.1000068510248,0.346245369230768,"BG168896","FNTA","farnesyltransferase, CAAX box, alpha","2339"
"218911_at","218911_at",0.020619960347241,0.0049642530964926,3.18346034325021,-3.10039947131547,0.614342292307692,"NM_006530","YEATS4","YEATS domain containing 4","8089"
"222809_x_at","222809_x_at",0.0206226998089407,0.00496528980859434,3.1833665879543,-3.10060210944837,0.638499923076925,"AA728758","CCDC85C","coiled-coil domain containing 85C","317762"
"1552277_a_at","1552277_a_at",0.0206260388636183,0.0049665373740071,3.18325378943205,-3.10084590436845,0.618448200000001,"NM_080655","MSANTD3","Myb/SANT DNA binding domain containing 3","91283"
"224767_at","224767_at",0.02064270011836,0.00497199301067549,3.18276084335536,-3.10191129422491,0.583629953846158,"AL044126","LOC100506548///RPL37","uncharacterized LOC100506548///ribosomal protein L37","100506548///6167"
"218222_x_at","218222_x_at",0.0206715364698698,0.00498045084440046,3.18199767587026,-3.10356061032345,0.332379353846157,"NM_001668","ARNT","aryl hydrocarbon receptor nuclear translocator","405"
"235612_at","235612_at",0.0206896136538469,0.00498518464153231,3.18157108797165,-3.10448247839822,0.90150329230769,"BE551047","PRPF38A","pre-mRNA processing factor 38A","84950"
"213997_at","213997_at",0.0206901280533182,0.00498568700690383,3.18152584034706,-3.10458025762231,0.562612523076924,"AB011146","FAM189A1","family with sequence similarity 189 member A1","23359"
"230820_at","230820_at",0.020695851573868,0.00498782324991053,3.18133348044965,-3.1049959390134,0.725813615384615,"BF111169","SMURF2","SMAD specific E3 ubiquitin protein ligase 2","64750"
"206816_s_at","206816_s_at",0.0207043908580151,0.00499063863041209,3.18108008985582,-3.10554349383933,0.449249153846157,"","SPAG8","sperm associated antigen 8","26206"
"235190_at","235190_at",0.020710944323426,0.00499259709524929,3.18090390591296,-3.10592420432976,0.796145600000001,"BF591288","","",""
"204494_s_at","204494_s_at",0.0207249926747752,0.0049971207760688,3.18049721238701,-3.10680299229547,1.06272106153846,"AW516789","C15orf39","chromosome 15 open reading frame 39","56905"
"212565_at","212565_at",0.0207282180056041,0.00499865668777119,3.18035921070773,-3.10710118038846,0.963448061538466,"BE302191","STK38L","serine/threonine kinase 38 like","23012"
"1560739_a_at","1560739_a_at",0.0207420210806457,0.00500270347266025,3.17999580521846,-3.10788639316477,0.49964,"BC041933","","",""
"231078_at","231078_at",0.0208010429715126,0.00501812083757203,3.17861393471349,-3.11087196967202,0.739308476923078,"H69701","SLC25A37","solute carrier family 25 member 37","51312"
"218864_at","218864_at",0.020806351468758,0.00502054311709784,3.17839720078996,-3.11134019580447,0.687934369230772,"AF116610","TNS1","tensin 1","7145"
"241989_at","241989_at",0.0208091875600498,0.00502236925546259,3.17823387419956,-3.11169303596715,0.582831784615386,"AW269179","GRK4","G protein-coupled receptor kinase 4","2868"
"1563745_a_at","1563745_a_at",0.0208189342667123,0.00502548320899988,3.17795550138305,-3.1122944022329,0.769344,"AK098249","ZMIZ1-AS1","ZMIZ1 antisense RNA 1","283050"
"202028_s_at","202028_s_at",0.020836947016111,0.00503135572943205,3.17743098361931,-3.11342747106458,0.718859184615386,"BC000603","RPL38","ribosomal protein L38","6169"
"228523_at","228523_at",0.0208372491393712,0.00503196778365303,3.17737635097801,-3.1135454859091,1.01337433846154,"AW970089","NANOS1","nanos C2HC-type zinc finger 1","340719"
"201590_x_at","201590_x_at",0.0208372491393712,0.00503257201436483,3.17732242303549,-3.1136619779107,0.391241000000008,"NM_004039","ANXA2","annexin A2","302"
"206167_s_at","206167_s_at",0.0208482152361031,0.00503598314811547,3.17701809589328,-3.11431935676999,0.529702692307698,"","ARHGAP6","Rho GTPase activating protein 6","395"
"204221_x_at","204221_x_at",0.0208696719345292,0.00504307463372656,3.17638606666725,-3.11568454756963,0.826889369230772,"U16307","GLIPR1","GLI pathogenesis related 1","11010"
"1553765_a_at","1553765_a_at",0.0208844475204271,0.00504740904499176,3.1760001890202,-3.11651800861283,0.853087830769231,"NM_052904","KLHL32","kelch like family member 32","114792"
"228580_at","228580_at",0.02088493587641,0.00504817875321582,3.17593169838559,-3.11666593910947,0.609041169230772,"","HTRA3","HtrA serine peptidase 3","94031"
"210594_x_at","210594_x_at",0.0208920869682809,0.00505153864357997,3.17563284595887,-3.11731140887603,0.348155276923077,"AF239756","MPZL1","myelin protein zero like 1","9019"
"242778_at","242778_at",0.0208920869682809,0.00505154805158982,3.17563200941637,-3.11731321563859,0.664661661538463,"","LPXN","leupaxin","9404"
"233527_at","233527_at",0.0209012649650681,0.00505501115801596,3.17532417980239,-3.1179780557996,0.751364415384616,"AK000493","LOC101929340","uncharacterized LOC101929340","101929340"
"200848_at","200848_at",0.0209012649650681,0.00505577815799318,3.17525603033373,-3.11812524018444,0.477043307692306,"AA479488","AHCYL1","adenosylhomocysteinase like 1","10768"
"228820_at","228820_at",0.0209071651898285,0.00505878587592304,3.17498888599029,-3.11870219058509,0.435051261538463,"BE674036","XPNPEP3","X-prolyl aminopeptidase 3","63929"
"206098_at","206098_at",0.0209071651898285,0.00505892763843379,3.17497629852562,-3.1187293753208,0.425117230769231,"NM_006626","ZBTB6","zinc finger and BTB domain containing 6","10773"
"242738_s_at","242738_s_at",0.0209122008257113,0.00506084727857973,3.17480588254235,-3.11909741401468,0.686130584615386,"BG402859","ZFHX3","zinc finger homeobox 3","463"
"211964_at","211964_at",0.0209122008257113,0.00506100121309213,3.17479221974485,-3.11912692060803,0.909253384615386,"X05610","COL4A2","collagen type IV alpha 2 chain","1284"
"242243_at","242243_at",0.0209266433874278,0.00506487923083369,3.17444815149962,-3.11986996850313,0.691611784615384,"AI767435","TMF1","TATA element modulatory factor 1","7110"
"200812_at","200812_at",0.0209454239956052,0.00507019088398418,3.17397730436118,-3.1208867688575,0.29821996923077,"NM_006429","CCT7","chaperonin containing TCP1 subunit 7","10574"
"201492_s_at","201492_s_at",0.0209513865960954,0.00507278382732712,3.17374762990403,-3.12138273758592,0.172033599999999,"NM_021104","RPL41","ribosomal protein L41","6171"
"203544_s_at","203544_s_at",0.0209583066198029,0.00507560929040348,3.17349749004954,-3.12192288809233,0.661948092307691,"NM_003473","STAM","signal transducing adaptor molecule","8027"
"1561574_at","1561574_at",0.0209614673400653,0.00507675812559935,3.17339582188435,-3.12214242612385,0.820088030769232,"BC032027","","",""
"234942_s_at","234942_s_at",0.0209632099773926,0.00507756359818217,3.17332455358195,-3.12229631870927,0.735126861538466,"","DNTTIP1","deoxynucleotidyltransferase terminal interacting protein 1","116092"
"203756_at","203756_at",0.0209694662723689,0.00508022954263921,3.17308874921151,-3.12280549353061,0.307473830769233,"NM_014786","ARHGEF17","Rho guanine nucleotide exchange factor 17","9828"
"218416_s_at","218416_s_at",0.0209843276382773,0.00508498137868378,3.17266874586572,-3.1237123833945,0.453006723076924,"AW149696","SLC48A1","solute carrier family 48 member 1","55652"
"1553214_a_at","1553214_a_at",0.0209985108255186,0.00508957047022903,3.17226349062215,-3.1245873948367,0.52367076923077,"NM_145023","CCDC7","coiled-coil domain containing 7","79741"
"1553536_at","1553536_at",0.0209989417393822,0.00509005898257032,3.17222037189575,-3.12468049317566,0.324663415384616,"","MBNL2","muscleblind like splicing regulator 2","10150"
"223376_s_at","223376_s_at",0.0210071624150637,0.00509282007885999,3.17197673859974,-3.12520651872543,0.712253892307695,"AB055977","BRI3","brain protein I3","25798"
"209040_s_at","209040_s_at",0.0210225769625685,0.00509732606845489,3.17157941637042,-3.12606434643803,0.45485756923077,"U17496","PSMB8","proteasome subunit beta 8","5696"
"206554_x_at","206554_x_at",0.0210269145385646,0.00509876237681372,3.17145283983295,-3.12633762137264,0.978027476923081,"NM_006515","SETMAR","SET domain and mariner transposase fusion gene","6419"
"221473_x_at","221473_x_at",0.0210700489541806,0.00511114877511289,3.17036271440156,-3.12869103560889,0.496254799999999,"U49188","SERINC3","serine incorporator 3","10955"
"231870_s_at","231870_s_at",0.0210807352332275,0.00511451216952469,3.1700671476097,-3.12932907782197,0.38128630769231,"BG291007","NMD3","NMD3 ribosome export adaptor","51068"
"211961_s_at","211961_s_at",0.0210952611124831,0.00511921091109315,3.16965455129674,-3.13021972302029,0.30751293846154,"AK000826","RAB7A","RAB7A, member RAS oncogene family","7879"
"224316_at","224316_at",0.0210998211394931,0.0051214581864145,3.16945734878785,-3.13064539928072,0.662754676923079,"AF130091","","",""
"205181_at","205181_at",0.0211233281533896,0.00512755447847356,3.16892281304587,-3.13179919484658,0.540843384615386,"NM_006299","ZSCAN9","zinc finger and SCAN domain containing 9","7746"
"211953_s_at","211953_s_at",0.0211233281533896,0.00512793661783156,3.16888932692349,-3.13187147272929,0.536086784615383,"AU148466","IPO5","importin 5","3843"
"227611_at","227611_at",0.0211439355806601,0.00513409947451017,3.16834962397947,-3.13303635942338,0.418687846153845,"AA442856","TARSL2","threonyl-tRNA synthetase like 2","123283"
"217430_x_at","217430_x_at",0.0211528877283281,0.00513666008905372,3.16812556790277,-3.13351994136709,0.436276092307695,"Y15916","COL1A1","collagen type I alpha 1 chain","1277"
"205535_s_at","205535_s_at",0.0211620086009999,0.00513989316691723,3.16784282633495,-3.13413017015197,0.463867446153846,"NM_002589","PCDH7","protocadherin 7","5099"
"215870_s_at","215870_s_at",0.0211620086009999,0.00514003610829956,3.1678303297242,-3.13415714066802,1.37708575384615,"","PLA2G5","phospholipase A2 group V","5322"
"236081_at","236081_at",0.0211715074913761,0.00514424658323193,3.16746238217127,-3.13495124063946,0.810195507692311,"AI929792","SNCA","synuclein alpha","6622"
"204217_s_at","204217_s_at",0.0211715074913761,0.00514427941514278,3.16745951419121,-3.13495743017172,0.715335476923078,"NM_005619","RTN2","reticulon 2","6253"
"209073_s_at","209073_s_at",0.0212076516218441,0.00515500118983646,3.16652388451205,-3.13697657074908,0.341506430769233,"AF015040","LOC101930388///LOC101928143///NUMB","uncharacterized LOC101930388///uncharacterized LOC101928143///NUMB, endocytic adaptor protein","101930388///101928143///8650"
"1570384_at","1570384_at",0.021213526375911,0.00515753949826285,3.16630265847394,-3.13745396282585,0.203544261538461,"AF116728","TAS2R19","taste 2 receptor member 19","259294"
"219697_at","219697_at",0.021213526375911,0.00515798115484886,3.16626417678712,-3.13753700290696,1.04217604615385,"NM_006043","HS3ST2","heparan sulfate-glucosamine 3-sulfotransferase 2","9956"
"239453_at","239453_at",0.0212270298614085,0.00516204095175653,3.16591059587233,-3.13829998522613,0.280243215384616,"AA262084","","",""
"206459_s_at","206459_s_at",0.0212667669846863,0.00517422387999802,3.1648511717617,-3.14058593478707,0.306752692307695,"AB045117","WNT2B","Wnt family member 2B","7482"
"212890_at","212890_at",0.0212667669846863,0.00517433567117984,3.16484146170608,-3.14060688539611,0.626166538461542,"BF663461","SLC38A10","solute carrier family 38 member 10","124565"
"226475_at","226475_at",0.0212733392267586,0.00517641527339363,3.16466086712506,-3.14099653636185,0.461035461538463,"AI650582","FAM118A","family with sequence similarity 118 member A","55007"
"242844_at","242844_at",0.0212737525030379,0.00517690493009455,3.16461835518159,-3.14108825919022,0.438487523076928,"AA989220","PGGT1B","protein geranylgeranyltransferase type I subunit beta","5229"
"226267_at","226267_at",0.0212832276016293,0.00517959993538691,3.16438444530931,-3.14159293138171,0.708573153846154,"","JDP2","Jun dimerization protein 2","122953"
"231793_s_at","231793_s_at",0.0212833709921561,0.00518002410228845,3.16434764105021,-3.14167233738968,1.01754658461539,"AA448956","CAMK2D","calcium/calmodulin dependent protein kinase II delta","817"
"228350_at","228350_at",0.0212911417423199,0.00518269420116206,3.16411602849615,-3.14217204030776,0.223738461538462,"AK024474","UNC13D","unc-13 homolog D","201294"
"210449_x_at","210449_x_at",0.021291267404341,0.00518311420487936,3.16407960668601,-3.14225061918686,0.585701153846153,"AF100544","MAPK14","mitogen-activated protein kinase 14","1432"
"213016_at","213016_at",0.0213130559569027,0.00519036744519725,3.16345107533848,-3.1436066127547,0.360100153846155,"AA573805","BBX","BBX, HMG-box containing","56987"
"221763_at","221763_at",0.0213134684797923,0.00519105054877538,3.16339192499389,-3.14373421957274,0.382269138461538,"AI694023","JMJD1C","jumonji domain containing 1C","221037"
"206163_at","206163_at",0.0213134684797923,0.00519163737016687,3.1633411178455,-3.14384382679396,1.24781738461538,"NM_005584","MIR548F5///MAB21L1","microRNA 548f-5///mab-21 like 1","100302239///4081"
"211502_s_at","211502_s_at",0.0213248840076453,0.00519558810911464,3.16299920762911,-3.1445814224947,0.570188353846156,"AF119833","CDK14","cyclin dependent kinase 14","5218"
"203580_s_at","203580_s_at",0.021327525805899,0.00519701191242785,3.16287604909279,-3.14484710397617,0.847783753846153,"NM_003983","SLC7A6","solute carrier family 7 member 6","9057"
"225962_at","225962_at",0.0213352202513669,0.00520044774192897,3.16257898645665,-3.1454879241556,0.546610261538463,"AI199541","ZNRF1","zinc and ring finger 1, E3 ubiquitin protein ligase","84937"
"232257_s_at","232257_s_at",0.0213719113565516,0.00520981744622562,3.1617698517395,-3.14723328926141,0.509028384615386,"AK022645","","",""
"207439_s_at","207439_s_at",0.0213719113565516,0.00521061754578317,3.1617008237677,-3.1473821816649,0.414850707692308,"NM_005660","SLC35A2","solute carrier family 35 member A2","7355"
"220298_s_at","220298_s_at",0.0213719113565516,0.00521083095716392,3.16168241361266,-3.14742189195666,1.13006289230769,"NM_019073","SPATA6","spermatogenesis associated 6","54558"
"242672_at","242672_at",0.0213719113565516,0.00521095473789099,3.16167173587641,-3.14744492356274,0.619584846153847,"AA743129","","",""
"200998_s_at","200998_s_at",0.0214008252919236,0.00521849903140067,3.16102140683219,-3.14884762294945,1.09390963076923,"","CKAP4","cytoskeleton associated protein 4","10970"
"203316_s_at","203316_s_at",0.0214008252919236,0.0052187874461311,3.16099656327223,-3.14890120649066,0.263441415384618,"NM_003094","SNRPE","small nuclear ribonucleoprotein polypeptide E","6635"
"230654_at","230654_at",0.0214022721096315,0.00521953171119938,3.16093245971868,-3.14903946690704,0.357845461538461,"BF478056","","",""
"214670_at","214670_at",0.0214050889395872,0.00522061016935337,3.1608395879355,-3.14923977399297,0.651993200000001,"","ZKSCAN1","zinc finger with KRAB and SCAN domains 1","7586"
"214814_at","214814_at",0.0214141360591016,0.00522409131412404,3.16053993566759,-3.1498860559441,0.485709784615384,"BF592058","YTHDC1","YTH domain containing 1","91746"
"242671_at","242671_at",0.0214194149764765,0.00522723829960907,3.16026921499695,-3.15046992323441,0.671669523076925,"BF055144","","",""
"210215_at","210215_at",0.0214454905722756,0.00523556587448862,3.15955359847388,-3.15201323189178,0.515140523076925,"AF067864","TFR2","transferrin receptor 2","7036"
"206382_s_at","206382_s_at",0.0214454905722756,0.005236232536543,3.15949635797846,-3.15213667302689,1.38809698461539,"NM_001709","BDNF","brain derived neurotrophic factor","627"
"205932_s_at","205932_s_at",0.0214702960032718,0.00524358230510632,3.15886576787254,-3.15349651833422,0.820988399999999,"NM_002448","MSX1","msh homeobox 1","4487"
"212547_at","212547_at",0.0215007985054671,0.0052526047670329,3.15809284317614,-3.15516319214215,0.561779707692308,"N34842","BRD3","bromodomain containing 3","8019"
"202762_at","202762_at",0.0216004125911378,0.00527970578633683,3.15577895167058,-3.16015195309732,0.560301800000001,"AL049383","ROCK2","Rho associated coiled-coil containing protein kinase 2","9475"
"219316_s_at","219316_s_at",0.0216328476688849,0.00528878065176183,3.15500672620308,-3.16181663020406,0.607330430769233,"NM_017791","FLVCR2","feline leukemia virus subgroup C cellular receptor family member 2","55640"
"201266_at","201266_at",0.0216328476688849,0.00528882075518947,3.15500331647212,-3.16182398024806,0.905024538461543,"NM_003330","TXNRD1","thioredoxin reductase 1","7296"
"1553603_s_at","1553603_s_at",0.0216357404693262,0.00529031942083991,3.15487591285644,-3.16209861081313,0.448233015384615,"NM_022374","ATL2","atlastin GTPase 2","64225"
"220206_at","220206_at",0.0216377002490819,0.00529119437275217,3.15480154827342,-3.16225890917511,0.369030246153848,"NM_024772","ZMYM1","zinc finger MYM-type containing 1","79830"
"238035_at","238035_at",0.0216439512118942,0.0052935146887142,3.15460439626896,-3.16268387940604,0.39255993846154,"N66313","SP3","Sp3 transcription factor","6670"
"204361_s_at","204361_s_at",0.021647523081433,0.00529478420060363,3.1544965643853,-3.16291631261803,0.459669492307693,"AB014486","SKAP2","src kinase associated phosphoprotein 2","8935"
"237337_at","237337_at",0.0216506214313631,0.00529633400355706,3.15436495885923,-3.16319998702459,0.705436753846153,"AI539318","","",""
"204205_at","204205_at",0.0216749745437415,0.00530427360576611,3.15369133557764,-3.16465191951104,0.613744092307692,"NM_021822","APOBEC3G","apolipoprotein B mRNA editing enzyme catalytic subunit 3G","60489"
"239343_at","239343_at",0.0216873274637114,0.00530808991530655,3.15336789658735,-3.16534902904628,0.983982830769232,"AW451176","LOC728705///TMEM263","uncharacterized LOC728705///transmembrane protein 263","728705///90488"
"212540_at","212540_at",0.021718233399386,0.00531764043013407,3.1525594665137,-3.16709134781076,0.492906984615386,"BG476661","CDC34","cell division cycle 34","997"
"203482_at","203482_at",0.0217204157049561,0.00531896928895578,3.15244709378147,-3.16733352150526,0.609622676923077,"","SLF2","SMC5-SMC6 complex localization factor 2","55719"
"204097_s_at","204097_s_at",0.021736681704925,0.00532374768560861,3.15204324276033,-3.16820383653504,0.310123323076924,"AF078865","RBMX2","RNA binding motif protein, X-linked 2","51634"
"200759_x_at","200759_x_at",0.0217569520056485,0.00532950815201921,3.15155686084081,-3.16925196426502,0.485276553846154,"NM_003204","NFE2L1","nuclear factor, erythroid 2 like 1","4779"
"234563_at","234563_at",0.0217616894106163,0.00533146464847197,3.15139178173946,-3.16960769003956,1.0943014,"AK000795","","",""
"223554_s_at","223554_s_at",0.0217716522763688,0.00533549828717083,3.15105163044888,-3.17034065775664,0.267248723076925,"AF265205","RANGRF","RAN guanine nucleotide release factor","29098"
"213351_s_at","213351_s_at",0.0217881361146281,0.0053399364231553,3.15067765810674,-3.17114647645714,0.48547636923077,"AB018322","TMCC1","transmembrane and coiled-coil domain family 1","23023"
"243697_at","243697_at",0.0217937361807585,0.00534178707071119,3.15052180583206,-3.17148229136266,0.553885584615385,"AW090529","MOXD1","monooxygenase DBH like 1","26002"
"212237_at","212237_at",0.0218012198710117,0.00534448095219729,3.15029503470373,-3.17197090615848,0.4459368,"N64780","ASXL1","additional sex combs like 1, transcriptional regulator","171023"
"201634_s_at","201634_s_at",0.0218012198710117,0.00534473801830892,3.15027340068737,-3.17201751956377,0.47809278461539,"NM_030579","CYB5B","cytochrome b5 type B","80777"
"212772_s_at","212772_s_at",0.0218118688082551,0.00534814656138031,3.14998664244515,-3.17263536971833,0.301988846153847,"AL162060","ABCA2","ATP binding cassette subfamily A member 2","20"
"212784_at","212784_at",0.0218261833514673,0.00535205560481248,3.1496579967993,-3.17334344967981,0.515257984615383,"AB002304","CIC","capicua transcriptional repressor","23152"
"243857_at","243857_at",0.021836752894289,0.00535504678201422,3.14940667712338,-3.17388491272057,1.23802916923077,"AI700608","MORF4L2","mortality factor 4 like 2","9643"
"1553682_at","1553682_at",0.0218409990460373,0.00535648753924673,3.14928567308095,-3.17414560876365,0.727193276923077,"NM_152441","FBXL14","F-box and leucine rich repeat protein 14","144699"
"228822_s_at","228822_s_at",0.0218493895435226,0.00535894492507797,3.14907935925786,-3.17459009268694,0.396220723076929,"","USP16","ubiquitin specific peptidase 16","10600"
"211981_at","211981_at",0.0218831271547917,0.00536802014449139,3.14831823311505,-3.17622979184892,1.11975343076923,"NM_001845","COL4A1","collagen type IV alpha 1 chain","1282"
"202171_at","202171_at",0.0218975762395883,0.00537266589602009,3.14792908579091,-3.1770680881664,0.497470584615384,"AU146275","VEZF1","vascular endothelial zinc finger 1","7716"
"212690_at","212690_at",0.0219019990010891,0.00537448834315808,3.14777651969627,-3.17739673557957,0.515099615384615,"AB018268","DDHD2","DDHD domain containing 2","23259"
"226510_at","226510_at",0.0219019990010891,0.00537465241147896,3.14776278719818,-3.17742631694796,0.613006538461542,"BF435286","HEATR5A","HEAT repeat containing 5A","25938"
"220261_s_at","220261_s_at",0.0219426071004236,0.00538542011304223,3.14686242448482,-3.17936571563709,0.715102738461542,"NM_018106","ZDHHC4","zinc finger DHHC-type containing 4","55146"
"203195_s_at","203195_s_at",0.0219461152556916,0.00538676950080535,3.14674971654745,-3.17960847886463,0.609372200000003,"NM_005387","NUP98","nucleoporin 98","4928"
"206308_at","206308_at",0.021959795988479,0.00539153930391889,3.14635153812115,-3.1804660999134,0.582068446153848,"AJ223333","TRDMT1","tRNA aspartic acid methyltransferase 1","1787"
"240134_at","240134_at",0.0219602794857943,0.00539256904209008,3.14626562168331,-3.18065114767296,0.221340092307693,"BF055382","","",""
