"","ID","adj.P.Val","P.Value","t","B","logFC","GenBank.Accession","Gene.symbol","Gene.title","Gene.ID"
"243434_at","243434_at",0.0268883341172471,0.00703940767360357,-3.02594294288718,-3.43822644429294,-0.231196707692308,"BE674989","","",""
"1569616_at","1569616_at",0.0268935517771178,0.00704126554530299,-3.02582334832535,-3.43848082013,-0.383489076923076,"BC031680","GMNC","geminin coiled-coil domain containing","647309"
"236766_at","236766_at",0.0268964996928832,0.00704252930230117,-3.02574201548918,-3.43865381190582,-0.290820723076922,"BE735175","","",""
"200881_s_at","200881_s_at",0.0269080399133609,0.00704604311732213,-3.02551594785493,-3.43913464068811,-0.458572507692306,"NM_001539","DNAJA1","DnaJ heat shock protein family (Hsp40) member A1","3301"
"201196_s_at","201196_s_at",0.026917811661999,0.00704958656036879,-3.02528808474549,-3.43961927599345,-0.727168061538459,"M21154","AMD1","adenosylmethionine decarboxylase 1","262"
"202661_at","202661_at",0.0269467276202709,0.00705814515317603,-3.0247381774175,-3.44078880666874,-0.639899676923076,"AI963873","ITPR2","inositol 1,4,5-trisphosphate receptor type 2","3709"
"204239_s_at","204239_s_at",0.0269527536379866,0.0070607094715479,-3.02457354054761,-3.44113893868349,-0.398731738461537,"NM_005386","NNAT","neuronatin","4826"
"231375_at","231375_at",0.026960990207252,0.00706385340135133,-3.02437177000906,-3.44156803378419,-0.292149107692307,"AI027731","LOC202181","SUMO interacting motifs containing 1 pseudogene","202181"
"1553044_at","1553044_at",0.0269807458454105,0.00706952290775219,-3.02400813351813,-3.44234133642466,-0.356145138461537,"NM_032602","GJA10","gap junction protein alpha 10","84694"
"206594_at","206594_at",0.0269905387479808,0.0070727084889229,-3.02380393759095,-3.44277556188004,-0.315481723076924,"NM_015148","PASK","PAS domain containing serine/threonine kinase","23178"
"240517_at","240517_at",0.0269905387479808,0.00707307616243382,-3.02378037544015,-3.44282566647848,-0.305047907692304,"BF507816","CBS","cystathionine-beta-synthase","875"
"219812_at","219812_at",0.0270178187764525,0.00708071925464633,-3.02329084095086,-3.44386662504854,-0.612656323076922,"NM_024070","PVRIG","poliovirus receptor related immunoglobulin domain containing","79037"
"220369_at","220369_at",0.0270230199051363,0.00708257659333522,-3.02317195715372,-3.44411941394097,-0.352545907692305,"","PPP4R3A","protein phosphatase 4 regulatory subunit 3A","55671"
"222306_at","222306_at",0.0270328143147981,0.00708613250589276,-3.02294443603786,-3.44460319468833,-0.260301338461537,"AA521034","","",""
"204599_s_at","204599_s_at",0.0270466514077173,0.00709173835539159,-3.02258597673793,-3.44536536570789,-0.400271569230767,"NM_006428","MRPL28","mitochondrial ribosomal protein L28","10573"
"222705_s_at","222705_s_at",0.0270514315237865,0.00709348648845958,-3.02247425067331,-3.44560291602192,-0.264883046153846,"BC002702","SLC25A15","solute carrier family 25 member 15","10166"
"215845_x_at","215845_x_at",0.0270822964788575,0.00710554262440259,-3.0217044493968,-3.44723957506973,-0.253184492307692,"AK026493","","",""
"220160_s_at","220160_s_at",0.0270895043562098,0.00710792920885572,-3.02155221279915,-3.4475632254646,-0.467775138461538,"NM_007059","KPTN","kaptin, actin binding protein","11133"
"210020_x_at","210020_x_at",0.0271216271437364,0.00711813986815544,-3.02090144949937,-3.44894666601922,-0.489165030769231,"M58026","CALML3","calmodulin like 3","810"
"1566471_at","1566471_at",0.027122679158548,0.00711911419486643,-3.02083939934758,-3.44907857150988,-0.431735015384612,"AK098125","LOC100996506","uncharacterized LOC100996506","100996506"
"224536_s_at","224536_s_at",0.0271263599050581,0.00712057644915215,-3.02074629090089,-3.44927649863337,-0.248052692307692,"AF152526","PCDHGC5///PCDHGC3","protocadherin gamma subfamily C, 5///protocadherin gamma subfamily C, 3","56097///5098"
"240809_at","240809_at",0.0271284286349943,0.00712161565977271,-3.02068013085667,-3.44941713839562,-0.675758153846154,"","ZNF295-AS1","ZNF295 antisense RNA 1","150142"
"231571_at","231571_at",0.0271364600751088,0.00712521300115707,-3.02045118288193,-3.44990381663145,-0.308245199999998,"AA939337","LINC01015","long intergenic non-protein coding RNA 1015","100507362"
"203264_s_at","203264_s_at",0.0271507428580045,0.00712995639607186,-3.02014946712791,-3.45054515928472,-0.840052061538459,"NM_015185","ARHGEF9","Cdc42 guanine nucleotide exchange factor 9","23229"
"32091_at","32091_at",0.027151946206415,0.00713078293932874,-3.02009691264403,-3.45065686959117,-0.708695953846153,"AB007915","SLC25A44","solute carrier family 25 member 44","9673"
"227867_at","227867_at",0.0271662273448958,0.00713750079212488,-3.01966998724504,-3.45156432172147,-0.37936946153846,"AA005361","TRABD2A","TraB domain containing 2A","129293"
"229678_at","229678_at",0.0271686841105129,0.00713914009356633,-3.01956586734549,-3.45178562735547,-0.410382107692306,"AA418402","LINC01137","long intergenic non-protein coding RNA 1137","728431"
"236565_s_at","236565_s_at",0.0271832503494905,0.00714523780414745,-3.01917877586135,-3.45260836300576,-0.52660869230769,"BF792126","LARP6","La ribonucleoprotein domain family member 6","55323"
"1560117_at","1560117_at",0.0271832503494905,0.00714565214679792,-3.01915248441323,-3.45266424232159,-0.472333523076923,"BC028378","ABHD1","abhydrolase domain containing 1","84696"
"204259_at","204259_at",0.0271832503494905,0.00714595075031052,-3.01913353792283,-3.452704510709,-2.56702783076923,"NM_002423","MMP7","matrix metallopeptidase 7","4316"
"201249_at","201249_at",0.0272377412375067,0.00716176987709916,-3.01813090504391,-3.45483535819278,-0.407737046153847,"AI091047","SLC2A1","solute carrier family 2 member 1","6513"
"223838_at","223838_at",0.0272723635877229,0.00717236974902365,-3.01746027467943,-3.45626048200007,-0.388960292307692,"AY014284","TSGA10","testis specific 10","80705"
"242276_at","242276_at",0.0272999336214092,0.00718111834189497,-3.01690749401963,-3.45743508792532,-0.170105076923075,"T78081","","",""
"1554400_at","1554400_at",0.0273009044625802,0.00718187304774194,-3.01685983845368,-3.45753634799707,-1.45259376923077,"AF519569","TCTE3","t-complex-associated-testis-expressed 3","6991"
"235902_at","235902_at",0.0273403865042117,0.00719375949244792,-3.01610991385059,-3.45912973987986,-1.00240933846154,"AI090764","HERC2P7","hect domain and RLD 2 pseudogene 7","100132101"
"222987_s_at","222987_s_at",0.0273447303848856,0.00719540257974119,-3.01600634476898,-3.45934978621564,-0.301692430769229,"NM_016456","TMEM9","transmembrane protein 9","252839"
"223884_at","223884_at",0.0273561017079619,0.00720089649347942,-3.0156602121114,-3.46008517251064,-0.366639338461536,"AF161702","OPTC","opticin","26254"
"239983_at","239983_at",0.0273605161609613,0.00720305934377462,-3.01552401643166,-3.46037452313275,-0.288440799999999,"AW300204","SLC30A8","solute carrier family 30 member 8","169026"
"1566284_at","1566284_at",0.0273625518645892,0.00720459618916555,-3.01542726465949,-3.46058007162015,-0.339583415384614,"AA327293","","",""
"208304_at","208304_at",0.0273737455118162,0.00721083401468022,-3.01503476897932,-3.4614139029247,-0.37517023076923,"NM_001837","CCR3","C-C motif chemokine receptor 3","1232"
"207687_at","207687_at",0.0273737455118162,0.00721104813180957,-3.01502130217145,-3.46144251161555,-0.263176523076923,"NM_005538","INHBC","inhibin beta C subunit","3626"
"222885_at","222885_at",0.0273810137073854,0.00721346358374357,-3.01486941017041,-3.46176518574882,-2.50724110769231,"AF205940","EMCN","endomucin","51705"
"239620_at","239620_at",0.0273845719709377,0.00721490186083872,-3.01477898973201,-3.46195726917327,-0.215507676923075,"AA778616","TTC23L","tetratricopeptide repeat domain 23 like","153657"
"230971_x_at","230971_x_at",0.0273906575688527,0.00721700618083022,-3.01464672852679,-3.46223823291147,-0.409727538461538,"","GLTPD2","glycolipid transfer protein domain containing 2","388323"
"204661_at","204661_at",0.0274016724093798,0.00722091076496285,-3.01440141570736,-3.46275934210984,-1.18552261538461,"NM_001803","CD52","CD52 molecule","1043"
"219577_s_at","219577_s_at",0.0274207589518157,0.00722644198878304,-3.01405412619628,-3.4634970519209,-0.299492738461537,"NM_019112","ABCA7","ATP binding cassette subfamily A member 7","10347"
"228924_s_at","228924_s_at",0.0274554503172402,0.00723709099171589,-3.01338623111973,-3.46491570794349,-0.426102892307691,"","UBE2J1","ubiquitin conjugating enzyme E2 J1","51465"
"237379_at","237379_at",0.0274561677917536,0.00723778228408862,-3.01334290686922,-3.4650077279756,-0.294364292307691,"N53456","PHRF1","PHD and ring finger domains 1","57661"
"205861_at","205861_at",0.0274686939914005,0.00724316935411632,-3.01300542907475,-3.46572451003733,-0.411213384615384,"NM_003121","SPIB","Spi-B transcription factor","6689"
"211891_s_at","211891_s_at",0.0274686939914005,0.00724356618187159,-3.01298057906845,-3.46577728883436,-0.258881446153846,"AB042199","LOC101930241///ARHGEF4","rho guanine nucleotide exchange factor 4-like///Rho guanine nucleotide exchange factor 4","101930241///50649"
"1570084_at","1570084_at",0.0274686939914005,0.00724359634143597,-3.01297869048091,-3.46578129998935,-0.315175230769229,"BC034568","","",""
"202662_s_at","202662_s_at",0.0274935446187237,0.00725170434453038,-3.01247124474585,-3.46685902846193,-0.630671415384614,"NM_002223","ITPR2","inositol 1,4,5-trisphosphate receptor type 2","3709"
"1556669_a_at","1556669_a_at",0.0274935446187237,0.0072525176941358,-3.01242037097552,-3.46696707227136,-0.380137830769229,"AF085944","","",""
"242866_x_at","242866_x_at",0.0275318288163001,0.00726507378811654,-3.01163570737515,-3.46863343225198,-0.23968896923077,"BF509229","POU2F2","POU class 2 homeobox 2","5452"
"237913_at","237913_at",0.0275588165030685,0.0072734105558167,-3.01111544638615,-3.46973820849155,-0.400098276923077,"AW269923","LOC105372695","uncharacterized LOC105372695","105372695"
"227365_at","227365_at",0.0275628558657975,0.00727498075901827,-3.01101752159541,-3.46994614484589,-0.510945492307692,"AL566774","ATCAY","ATCAY, caytaxin","85300"
"1560817_at","1560817_at",0.0275749837734491,0.00727868616037342,-3.01078651762003,-3.47043665622724,-0.35275683076923,"BM146472","","",""
"217610_at","217610_at",0.027597900934506,0.00728662823634371,-3.01029177246516,-3.47148714937204,-0.392471076923076,"AL047879","SPDYE2","speedy/RINGO cell cycle regulator family member E2","441273"
"238698_at","238698_at",0.0276119635430727,0.00729097243111734,-3.01002137545451,-3.47206125871459,-0.204141846153845,"","CASK","calcium/calmodulin dependent serine protein kinase","8573"
"234107_s_at","234107_s_at",0.0276195030719579,0.0072934684106617,-3.00986608807329,-3.47239095826177,-0.308627307692305,"","DTD1","D-tyrosyl-tRNA deacylase 1","92675"
"227776_at","227776_at",0.0276427663709695,0.0073006227050169,-3.00942126881685,-3.47333534720878,-0.6216092,"BF589251","ACER3","alkaline ceramidase 3","55331"
"211920_at","211920_at",0.0276501858506541,0.00730308795371368,-3.0092680894894,-3.47366054879324,-0.268893846153846,"AF349679","CFB","complement factor B","629"
"220149_at","220149_at",0.0276517160583629,0.00730450361282004,-3.0091801495274,-3.47384724383772,-0.460823599999999,"NM_024861","C2orf54","chromosome 2 open reading frame 54","79919"
"240252_at","240252_at",0.0276751403745418,0.00731322227949483,-3.00863891458819,-3.47499623513307,-0.424573738461538,"AW206465","","",""
"237795_s_at","237795_s_at",0.0276798769667371,0.0073154864594303,-3.00849846173985,-3.47529439182041,-0.289982338461539,"AW294585","SP2","Sp2 transcription factor","6668"
"1565752_at","1565752_at",0.027700061608847,0.0073213276691257,-3.00813631105637,-3.47606315192944,-0.419044,"BU430052","FGD2","FYVE, RhoGEF and PH domain containing 2","221472"
"1568191_at","1568191_at",0.0277034134875416,0.00732311972705607,-3.00802526091521,-3.47629887869609,-0.310489107692308,"AJ297452","MCAM","melanoma cell adhesion molecule","4162"
"209905_at","209905_at",0.0277034134875416,0.00732322698007203,-3.0080186155018,-3.47631298485804,-0.618515523076923,"AI246769","HOXA10-HOXA9///MIR196B///HOXA9","HOXA10-HOXA9 readthrough///microRNA 196b///homeobox A9","100534589///442920///3205"
"220941_s_at","220941_s_at",0.0277078490999873,0.00732541305423533,-3.00788318655738,-3.47660045637976,-0.592939307692307,"NM_017447","C21orf91","chromosome 21 open reading frame 91","54149"
"211599_x_at","211599_x_at",0.0277198853346761,0.00732960918671078,-3.00762334268168,-3.47715200779531,-0.41542552307692,"U19348","MET","MET proto-oncogene, receptor tyrosine kinase","4233"
"1555742_at","1555742_at",0.0277306031531301,0.00733447191947717,-3.0073224000985,-3.47779077591419,-0.668249615384615,"U92817","ERVH-6","endogenous retrovirus group H member 6","51581"
"227228_s_at","227228_s_at",0.0277524063751729,0.00734074624595795,-3.00693438299251,-3.4786143323001,-0.777034769230768,"AB040942","CCDC88C","coiled-coil domain containing 88C","440193"
"221364_at","221364_at",0.0277586962861856,0.00734393309153497,-3.00673742503196,-3.4790323565378,-0.258825599999999,"NM_001510","GRID2","glutamate ionotropic receptor delta type subunit 2","2895"
"1554771_at","1554771_at",0.0277818987543464,0.00735057974175354,-3.00632690565584,-3.47990361393414,-0.395394815384615,"BC008846","","",""
"228730_s_at","228730_s_at",0.0277912403592636,0.00735508455415719,-3.00604887780569,-3.48049365737899,-0.777592138461536,"","SCRN2","secernin 2","90507"
"234118_at","234118_at",0.0278197295228881,0.00736516844707462,-3.00542711803797,-3.48181311640681,-1.20918243076923,"AK000141","","",""
"220902_at","220902_at",0.0278242044346122,0.00736686206484585,-3.00532277266667,-3.48203454229768,-0.370380984615383,"","","",""
"238870_at","238870_at",0.0278267777698092,0.00736856129037582,-3.00521810515198,-3.48225664912971,-0.394538461538461,"H06481","KCNK9","potassium two pore domain channel subfamily K member 9","51305"
"215681_at","215681_at",0.0278279107414505,0.00737010157523225,-3.00512324814132,-3.48245793554672,-0.303351892307693,"AB051441","KIAA1654","KIAA1654 protein","85368"
"1560733_at","1560733_at",0.0278279107414505,0.0073703882111924,-3.00510559805207,-3.48249538876469,-0.2465286,"BG940096","ALG5","ALG5, dolichyl-phosphate beta-glucosyltransferase","29880"
"238902_at","238902_at",0.0278366752855234,0.00737321868285232,-3.00493134272054,-3.48286515182733,-0.464334261538459,"","","",""
"1562208_a_at","1562208_a_at",0.0278379414194387,0.00737406320215329,-3.00487936323622,-3.48297544884755,-0.525944092307691,"AL137309","","",""
"213609_s_at","213609_s_at",0.0278384847408026,0.00737471628689136,-3.00483917035009,-3.4830607350366,-0.32700129230769,"AB023144","SEZ6L","seizure related 6 homolog like","23544"
"1563331_at","1563331_at",0.0278682419862568,0.0073836187181146,-3.00429163040757,-3.48422253316133,-0.328440415384613,"BU561086","","",""
"1557827_at","1557827_at",0.0278817985320761,0.00738817988522013,-3.00401134567613,-3.48481722730557,-0.287622799999999,"BC043233","DNAJC9-AS1","DNAJC9 antisense RNA 1","414245"
"234125_at","234125_at",0.0278817985320761,0.00738864839917423,-3.00398256488486,-3.48487829186699,-0.220196261538461,"AL137318","","",""
"228467_at","228467_at",0.0278817985320761,0.00738874035539553,-3.00397691622587,-3.48489027667305,-0.289449984615385,"","PURB","purine rich element binding protein B","5814"
"211317_s_at","211317_s_at",0.0278984393145041,0.00739417071982586,-3.00364346215442,-3.48559775512486,-0.417691923076922,"AF041461","CFLAR","CASP8 and FADD like apoptosis regulator","8837"
"1559023_a_at","1559023_a_at",0.0278993168776761,0.00739491358374543,-3.00359786469709,-3.48569449563171,-0.488591707692307,"AL832653","EFCAB14","EF-hand calcium binding domain 14","9813"
"1554496_at","1554496_at",0.0279074201820528,0.00739757184633729,-3.00343473520232,-3.48604059038377,-0.240399492307691,"BC030219","RAD51B","RAD51 paralog B","5890"
"213393_at","213393_at",0.0279198955466247,0.00740138941111621,-3.00320056217293,-3.4865373994108,-0.58573069230769,"AI767210","MFSD9","major facilitator superfamily domain containing 9","84804"
"210728_s_at","210728_s_at",0.0279458899115915,0.00740998793229427,-3.00267354907579,-3.48765543338884,-0.258986169230768,"M26095","CALCA","calcitonin related polypeptide alpha","796"
"204253_s_at","204253_s_at",0.0279458899115915,0.00741068567310391,-3.00263080974402,-3.48774609993831,-0.291010415384613,"","VDR","vitamin D (1,25- dihydroxyvitamin D3) receptor","7421"
"1557450_s_at","1557450_s_at",0.0279653304962064,0.00741701431230889,-3.00224333397968,-3.4885680646106,-0.812552276923077,"AF129926","WHAMMP2","WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2","440253"
"211661_x_at","211661_x_at",0.0279929574405768,0.00742485356750334,-3.00176381345054,-3.48958523600423,-0.578039769230768,"M80436","PTAFR","platelet activating factor receptor","5724"
"1552743_at","1552743_at",0.0280063400259634,0.0074289153981993,-3.00151554761136,-3.49011184187376,-0.21211246153846,"NM_024979","MCF2L","MCF.2 cell line derived transforming sequence like","23263"
"224084_at","224084_at",0.0280110216361069,0.0074306695529967,-3.00140837141109,-3.49033917262778,-0.265165630769232,"AF118077","","",""
"207683_at","207683_at",0.0280144964802593,0.00743312849454269,-3.0012581750607,-3.49065774842286,-0.410200292307692,"NM_003593","FOXN1","forkhead box N1","8456"
"210891_s_at","210891_s_at",0.028027127200904,0.00743750504907026,-3.00099096666674,-3.49122450040125,-0.251499753846153,"AF035737","GTF2IP4///GTF2IP1///GTF2I","general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi","100093631///2970///2969"
"201800_s_at","201800_s_at",0.0280506921057292,0.00744478451113371,-3.00054685985976,-3.49216641725423,-0.231327476923074,"AF185696","OSBP","oxysterol binding protein","5007"
"232828_at","232828_at",0.0280656880623766,0.00744927782645101,-3.00027294073694,-3.49274735487856,-0.494666446153845,"AK025806","NALCN-AS1","NALCN antisense RNA 1","100885778"
"217735_s_at","217735_s_at",0.0280941631835753,0.0074579384641895,-2.99974542674067,-3.49386607398312,-0.625435107692308,"AW007368","EIF2AK1","eukaryotic translation initiation factor 2 alpha kinase 1","27102"
"1565801_at","1565801_at",0.0280941631835753,0.00745837729510006,-2.99971871362358,-3.49392272369971,-0.276743953846154,"BC036583","","",""
"1552845_at","1552845_at",0.0281052340490758,0.00746183040615242,-2.99950856422044,-3.49436837522245,-0.365284538461538,"","CLDN15","claudin 15","24146"
"222049_s_at","222049_s_at",0.0281200996934544,0.00746635905670029,-2.99923310238036,-3.49495251461975,-0.378020107692305,"","RBP4","retinol binding protein 4","5950"
"225663_at","225663_at",0.0281200996934544,0.00746680580429028,-2.99920593707081,-3.49501011987697,-0.419731415384614,"AL047650","ACBD5","acyl-CoA binding domain containing 5","91452"
"237080_at","237080_at",0.0281212515895585,0.00746766292679881,-2.99915382256649,-3.49512063051449,-0.243887953846153,"BE551092","","",""
"221485_at","221485_at",0.028165634103171,0.00748147241116327,-2.99831498016545,-3.49689933370987,-0.482380538461538,"","B4GALT5","beta-1,4-galactosyltransferase 5","9334"
"239310_at","239310_at",0.0281807290255124,0.00748599740953895,-2.99804044016306,-3.49748143798051,-0.289930246153846,"BF970185","","",""
"231325_at","231325_at",0.0282054982457538,0.00749360891664965,-2.9975789983558,-3.49845978651627,-0.798284138461536,"AI802048","UNC5D","unc-5 netrin receptor D","137970"
"233382_at","233382_at",0.0282223688797026,0.0074991234583323,-2.99724496698109,-3.49916796695192,-0.314717646153845,"AK023254","LOC145845","uncharacterized LOC145845","145845"
"201175_at","201175_at",0.0282304108297536,0.00750206250482839,-2.99706703780178,-3.49954518369861,-0.393140861538461,"NM_015959","TMX2","thioredoxin related transmembrane protein 2","51075"
"235408_x_at","235408_x_at",0.0282304108297536,0.00750229299234237,-2.99705308699724,-3.49957475961551,-1.02569704615385,"","ZNF117","zinc finger protein 117","51351"
"219964_at","219964_at",0.028231846316402,0.00750336591708629,-2.99698815114059,-3.49971242398602,-0.353481292307691,"NM_017744","ST7L","suppression of tumorigenicity 7 like","54879"
"1560091_a_at","1560091_a_at",0.028231846316402,0.00750413703736162,-2.996941486734,-3.49981135214319,-0.192929984615383,"","PHF21B","PHD finger protein 21B","112885"
"220020_at","220020_at",0.028231846316402,0.00750470318445836,-2.99690722925259,-3.49988397738085,-0.281183984615383,"NM_022098","XPNPEP3","X-prolyl aminopeptidase 3","63929"
"208004_at","208004_at",0.028231846316402,0.00750525626353732,-2.99687376493202,-3.49995492085362,-0.384796799999999,"NM_021225","OPRPN","opiorphin prepropeptide","58503"
"215761_at","215761_at",0.0282373811983745,0.00750817200770258,-2.99669738587929,-3.50032883522546,-0.327866246153845,"AK000156","DMXL2","Dmx like 2","23312"
"222091_at","222091_at",0.0282373811983745,0.00750827705280235,-2.99669103273439,-3.50034230341794,-0.328757169230769,"BE550384","HPCAL4","hippocalcin like 4","51440"
"224455_s_at","224455_s_at",0.0282891054835636,0.00752513489077181,-2.99567258171749,-3.50250121522361,-0.318485199999998,"BC006112","ADPGK","ADP dependent glucokinase","83440"
"205665_at","205665_at",0.02829583088565,0.007527441430851,-2.99553340606511,-3.50279621987522,-0.318394784615384,"NM_006675","TSPAN9","tetraspanin 9","10867"
"1569874_s_at","1569874_s_at",0.0283147068733466,0.00753349869019796,-2.99516811015164,-3.50357049926416,-0.218908369230768,"BC042900","LIPJ","lipase family member J","142910"
"231463_at","231463_at",0.0283266911267338,0.00753772344221034,-2.99491349583564,-3.50411015907415,-0.30309566153846,"AA868514","CNTD1","cyclin N-terminal domain containing 1","124817"
"209001_s_at","209001_s_at",0.0283315608255725,0.0075395374487806,-2.99480421299956,-3.50434178119737,-0.331632384615384,"BC005398","ANAPC13","anaphase promoting complex subunit 13","25847"
"212031_at","212031_at",0.0283352704221502,0.0075410428882068,-2.99471353878543,-3.50453396059969,-0.484156799999997,"AV757384","RBM25","RNA binding motif protein 25","58517"
"240425_x_at","240425_x_at",0.0283521416973808,0.00754657006167321,-2.99438078152395,-3.50523920540843,-0.371023584615385,"R38403","ROBO2","roundabout guidance receptor 2","6092"
"220161_s_at","220161_s_at",0.0283547425467294,0.0075485860983387,-2.99425946704461,-3.50549631219369,-0.89987983076923,"NM_019114","EPB41L4B","erythrocyte membrane protein band 4.1 like 4B","54566"
"227515_at","227515_at",0.0283719474298257,0.00755443640939007,-2.99390760365752,-3.50624201029225,-0.44646373846154,"AU158421","STAMBP","STAM binding protein","10617"
"204972_at","204972_at",0.0283721351716537,0.00755500532170291,-2.99387340085292,-3.50631449408834,-0.772608476923075,"NM_016817","OAS2","2'-5'-oligoadenylate synthetase 2","4939"
"223201_s_at","223201_s_at",0.028379238044325,0.00755763585427395,-2.99371528659704,-3.50664957167825,-0.487016692307689,"AW205122","LOC101928589///TMEM164","uncharacterized LOC101928589///transmembrane protein 164","101928589///84187"
"236021_at","236021_at",0.0283918654627094,0.00756337485988775,-2.99337051525072,-3.5073801938019,-0.242012646153844,"AI686391","","",""
"234200_at","234200_at",0.0283934628977856,0.00756535834467198,-2.99325141610586,-3.50763257591897,-0.312377307692308,"AK025286","","",""
"232649_at","232649_at",0.0284101832779913,0.00757137230075193,-2.99289049042281,-3.50839738950266,-0.429502784615384,"AU157510","GLDN","gliomedin","342035"
"200948_at","200948_at",0.0284264105325201,0.0075767367295915,-2.99256878008831,-3.50907907736665,-0.461975492307692,"NM_005439","MLF2","myeloid leukemia factor 2","8079"
"216294_s_at","216294_s_at",0.0284478578850045,0.00758401420268543,-2.99213269490297,-3.51000307895842,-0.251543953846154,"AL137254","KIAA1109","KIAA1109","84162"
"237638_at","237638_at",0.0284561303351492,0.00758674004381289,-2.9919694596878,-3.5103489387541,-0.359929984615383,"AW269435","","",""
"1560800_at","1560800_at",0.0284744677165504,0.00759319139108011,-2.99158335111191,-3.51116699237203,-0.657994892307693,"AL713714","","",""
"242151_at","242151_at",0.0284787345127658,0.00759589182258188,-2.9914218264933,-3.5115092059072,-0.286739892307688,"AW294083","","",""
"1559654_s_at","1559654_s_at",0.0284967924536815,0.00760227187433743,-2.99104042844986,-3.51231722787863,-0.292478030769229,"BC037976","LOC101930262///GRTP1-AS1","uncharacterized LOC101930262///GRTP1 antisense RNA 1","101930262///100874068"
"238450_at","238450_at",0.028503478228243,0.00760457680686567,-2.99090271631071,-3.51260897312206,-0.252435661538461,"BE734888","PFKFB2","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2","5208"
"1563754_at","1563754_at",0.0285074561706005,0.00760615949916268,-2.99080817905162,-3.51280924901733,-0.260205276923076,"AJ252246","GRIK2","glutamate ionotropic receptor kainate type subunit 2","2898"
"239005_at","239005_at",0.0285379298040412,0.00761721897319267,-2.99014810643287,-3.51420754228421,-0.708304507692308,"AW675572","","",""
"243766_s_at","243766_s_at",0.0285412088059039,0.00761934126622722,-2.99002154581651,-3.51447563510541,-0.217513553846153,"BE888180","TEAD2","TEA domain transcription factor 2","8463"
"200846_s_at","200846_s_at",0.0285514867411969,0.00762299774213581,-2.98980357592547,-3.51493735051774,-0.702738984615385,"NM_002708","PPP1CA","protein phosphatase 1 catalytic subunit alpha","5499"
"238804_at","238804_at",0.0285514867411969,0.00762312946406937,-2.98979572560493,-3.51495397926474,-0.474915999999999,"AI433468","","",""
"221928_at","221928_at",0.0285544401756197,0.00762508783766554,-2.98967902658725,-3.51520117226933,-0.506147138461537,"AI057637","ACACB","acetyl-CoA carboxylase beta","32"
"239117_at","239117_at",0.0285544401756197,0.00762509718427377,-2.98967846969466,-3.51520235187659,-0.347374784615384,"AF150420","","",""
"232186_at","232186_at",0.0285544401756197,0.00762548479202968,-2.98965537570807,-3.51525126938293,-0.245599953846151,"AK027041","FITM2","fat storage inducing transmembrane protein 2","128486"
"207880_at","207880_at",0.0285800860510964,0.00763337899596087,-2.98918527971181,-3.51624699444018,-0.421597830769231,"NM_002390","ADAM11","ADAM metallopeptidase domain 11","4185"
"215881_x_at","215881_x_at",0.0285878127519832,0.00763648843608076,-2.9890002432683,-3.51663891091938,-0.426861076923077,"BF184274","SSX2B///SSX3///SSX2","SSX family member 2B///SSX family member 3///SSX family member 2","727837///10214///6757"
"229385_s_at","229385_s_at",0.0286285555072531,0.00764952213042459,-2.9882254275373,-3.51827991742009,-0.408978953846154,"AI743780","TINCR","tissue differentiation-inducing non-protein coding RNA","257000"
"209169_at","209169_at",0.0286285555072531,0.00764998986668437,-2.98819764572122,-3.51833875463534,-0.625266123076923,"N63576","GPM6B","glycoprotein M6B","2824"
"1569212_at","1569212_at",0.028633309978316,0.0076523077348542,-2.98805999712601,-3.51863026839312,-0.296364738461538,"BE562302","SCART1","scavenger receptor protein family member","619207"
"225151_at","225151_at",0.0286439939790119,0.00765568695043989,-2.98785939180363,-3.51905510421015,-0.328428784615385,"BE463945","RTKN","rhotekin","6242"
"1558007_s_at","1558007_s_at",0.0287419239748197,0.00768554053062395,-2.98609086459581,-3.5228000049894,-0.547033015384615,"BC024748","LCMT1-AS2","LCMT1 antisense RNA 2","100506655"
"238812_at","238812_at",0.0287437941983483,0.00768672638212445,-2.98602075211205,-3.52294845392944,-0.43411529230769,"","","",""
"1558894_a_at","1558894_a_at",0.0287726710787816,0.00769744599669572,-2.98538743850826,-3.52428931146043,-0.29619043076923,"AK058122","DEUP1","deuterosome assembly protein 1","159989"
"1555820_a_at","1555820_a_at",0.0288027540443591,0.00770718445288843,-2.98481283128852,-3.52550578899301,-0.418672923076921,"BC010061","MKS1","Meckel syndrome, type 1","54903"
"1564985_a_at","1564985_a_at",0.0288135088629075,0.0077115331539264,-2.98455646777326,-3.52604849924776,-0.548776923076921,"Y13033","SLC8A1","solute carrier family 8 member A1","6546"
"230683_at","230683_at",0.0288216701338369,0.0077152988400336,-2.98433458703236,-3.52651819778621,-0.4640786,"W56760","PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)","55370"
"241609_at","241609_at",0.0288239961000437,0.00771644866788001,-2.98426685807614,-3.52666157052766,-0.252862661538461,"","FOXD3","forkhead box D3","27022"
"1562510_at","1562510_at",0.0288292870325138,0.00771891966838535,-2.98412134039148,-3.5269696072808,-0.208777707692307,"BC042675","LINC01343","long intergenic non-protein coding RNA 1343","339442"
