,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,Regulation
7728,LOC124906239,40.12009274,0.031747098,0.16181937,0.645537008,0.846443012,Not Significant
7729,SEMA3G,4.916895486,-0.028155246,0.175397357,0.421723921,NA,Not Significant
7730,TNNC1,4.455976462,0.022176532,0.175218415,0.450007774,NA,Not Significant
7731,NISCH,2491.429819,-0.086413924,0.071277572,0.189892153,0.458107484,Not Significant
7732,STAB1,3.800951147,0.007956695,0.17399526,0.764971978,NA,Not Significant
7733,NT5DC2,4869.503783,-0.085919428,0.13412361,0.349046279,0.641203169,Not Significant
7734,UQCC5,268.5042735,-0.023282806,0.127310312,0.775542427,0.909566823,Not Significant
7735,PBRM1,3705.468212,0.155627337,0.111610129,0.084127111,0.279705294,Not Significant
7736,GNL3,3141.495425,-0.185607607,0.081480365,0.010296305,0.066200623,Not Significant
7737,SNORD136,1.052282701,0.003629424,0.175513061,0.784602945,NA,Not Significant
7738,SNORD19,5.14994996,0.00290001,0.17298062,0.927676668,NA,Not Significant
7739,SNORD19B,13.97744111,0.030803966,0.172295645,0.522823211,NA,Not Significant
7740,SNORD19C,7.55873686,0.005553928,0.170428721,0.909504783,NA,Not Significant
7741,SNORD69,5.184058121,-0.031491924,0.176516828,0.327199711,NA,Not Significant
7742,GLT8D1,1074.439013,0.055094202,0.070845319,0.395898096,0.683253811,Not Significant
7743,SPCS1,1954.213942,-0.019989537,0.067948907,0.738438507,0.892565635,Not Significant
7744,NEK4,968.0216722,0.031454062,0.080612223,0.676032909,0.862571282,Not Significant
7745,ITIH1,0.154745507,-0.000486995,0.175773699,1,NA,Not Significant
7746,ITIH3,1.03685269,0.004597819,0.175276843,0.755067053,NA,Not Significant
7747,LOC124906240,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
7748,ITIH4,19.93613846,-0.039013833,0.168078175,0.528191828,NA,Not Significant
7749,ITIH4-AS1,0,NA,NA,NA,NA,Not Significant
7750,STIMATE-MUSTN1,0,NA,NA,NA,NA,Not Significant
7751,MUSTN1,1.638920708,-0.01112952,0.17524324,0.5701491,NA,Not Significant
7752,STIMATE,732.2351878,-0.094200628,0.084152563,0.205813802,0.479481681,Not Significant
7753,MIR8064,0.698913264,-0.006420919,0.175778641,0.767610256,NA,Not Significant
7754,SFMBT1,638.2202544,0.070635693,0.100941864,0.398171961,0.685653874,Not Significant
7755,LOC124906241,16.75390379,0.134514877,0.244208594,0.03137467,NA,Not Significant
7756,RFT1,1087.446981,-0.15706492,0.08883767,0.042915125,0.182392526,Not Significant
7757,PRKCD,914.7900807,0.025801825,0.087811965,0.751588796,0.898569286,Not Significant
7758,TKT,14730.63723,0.112678229,0.108808959,0.20318567,0.47612114,Not Significant
7759,LOC107986087,1.749104274,-0.011372317,0.175641519,0.478347701,NA,Not Significant
7760,LOC124906364,0,NA,NA,NA,NA,Not Significant
7761,DCP1A,1236.606852,-0.557996857,0.144902071,1.07E-05,0.000246602,Down
7762,SNORD38C,0,NA,NA,NA,NA,Not Significant
7763,LOC105377094,0,NA,NA,NA,NA,Not Significant
7764,LOC124900563,0,NA,NA,NA,NA,Not Significant
7765,CACNA1D,6.759779291,0.040798514,0.178430897,0.280135837,NA,Not Significant
7766,LOC124906242,0,NA,NA,NA,NA,Not Significant
7767,CHDH,109.7990526,-0.442723089,0.251135628,0.005941985,0.044375454,Down
7768,IL17RB,14.03502451,-0.048460761,0.181735832,0.183395512,NA,Not Significant
7769,ACTR8,1395.385175,-0.05955166,0.093500517,0.450023644,0.724522603,Not Significant
7770,SELENOK,985.1719147,0.358003512,0.093321844,2.70E-05,0.000556607,Up
7771,LOC105377095,0.161001919,-0.000412916,0.17577633,1,NA,Not Significant
7772,CACNA2D3,124.8278987,-0.123644604,0.167215388,0.204887378,0.478513144,Not Significant
7773,LOC107986088,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
7774,ESRG,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
7775,CACNA2D3-AS1,0,NA,NA,NA,NA,Not Significant
7776,LRTM1,0,NA,NA,NA,NA,Not Significant
7777,LOC124906243,0.610056582,-0.003603577,0.175759261,0.822239926,NA,Not Significant
7778,LINC02017,0,NA,NA,NA,NA,Not Significant
7779,LINC02030,0.201099906,-0.000454452,0.175772663,1,NA,Not Significant
7780,WNT5A,1384.423851,-0.112646622,0.116947177,0.21442848,0.491405883,Not Significant
7781,WNT5A-AS1,2.370319709,0.008341821,0.174353261,0.732358856,NA,Not Significant
7782,ERC2,94.25142651,-0.09642796,0.154894784,0.300823005,0.596158556,Not Significant
7783,LOC105377100,0,NA,NA,NA,NA,Not Significant
7784,ERC2-IT1,0,NA,NA,NA,NA,Not Significant
7785,MIR3938,0,NA,NA,NA,NA,Not Significant
7786,LOC105377099,0,NA,NA,NA,NA,Not Significant
7787,CCDC66,339.1915927,0.012151272,0.097534718,0.897594266,0.960978854,Not Significant
7788,TASOR,2185.573499,0.217904048,0.118655946,0.021991048,0.114221797,Not Significant
7789,ARHGEF3,232.290965,0.75833196,0.208472824,1.64E-05,0.000357568,Up
7790,ARHGEF3-AS1,0,NA,NA,NA,NA,Not Significant
7791,SPATA12,8.735691167,-0.036463265,0.176472544,0.35468963,NA,Not Significant
7792,IL17RD,190.7616221,0.010864957,0.171812671,0.764949938,0.904596587,Not Significant
7793,LOC105377101,1.534829897,0.005402678,0.175014744,0.781239088,NA,Not Significant
7794,HESX1,15.63179007,-0.028257284,0.167515658,0.623368169,NA,Not Significant
7795,APPL1,1923.473025,-0.143282377,0.084853095,0.057325939,0.220683667,Not Significant
7796,ASB14,1.260536998,0.004337483,0.175048575,0.79748094,NA,Not Significant
7797,LOC105377102,4.38685247,-0.026189733,0.174986823,0.447277178,NA,Not Significant
7798,DNAH12,5.791965695,0.016488434,0.173291826,0.630286107,NA,Not Significant
7799,LOC124906353,0,NA,NA,NA,NA,Not Significant
7800,PDE12,1855.525269,0.185133023,0.071103727,0.004482743,0.035798265,Up
7801,ARF4,8514.032781,-0.005716811,0.080916559,0.946080194,0.979786095,Not Significant
7802,ARF4-AS1,6.495240111,-0.037018006,0.176782323,0.332876078,NA,Not Significant
7803,DENND6A,407.5280498,-2.189702881,0.128681489,4.18E-66,2.94E-62,Down
7804,DENND6A-DT,0.572898439,0.009511109,0.175984404,0.446721669,NA,Not Significant
7805,SLMAP,2467.838381,0.176403002,0.095982421,0.031541927,0.147185186,Not Significant
7806,LOC105377103,0,NA,NA,NA,NA,Not Significant
7807,LOC105377104,0.772331586,0.001809225,0.175505416,0.987005389,NA,Not Significant
7808,FLNB,17571.80543,0.266888231,0.160925653,0.021537718,0.112742135,Not Significant
7809,FLNB-AS1,1.788276152,0.00922168,0.17554235,0.607738163,NA,Not Significant
7810,LOC124909485,3.717840325,0.002260566,0.17330748,0.935918873,NA,Not Significant
7811,DNASE1L3,0.086741017,-0.002742727,0.175768005,0.857939698,NA,Not Significant
7812,LOC107986091,0,NA,NA,NA,NA,Not Significant
7813,ABHD6,380.4936316,-0.086229166,0.120227838,0.340667515,0.634351076,Not Significant
7814,HTD2,0.661659831,-0.003121981,0.175617709,0.803043029,NA,Not Significant
7815,RPP14,3.299494919,0.003904741,0.173787033,0.880591069,NA,Not Significant
7816,PXK,838.9405963,-0.025379682,0.088168661,0.740294428,0.893272509,Not Significant
7817,LOC105377106,0,NA,NA,NA,NA,Not Significant
7818,PDHB,2290.281934,0.088736055,0.086964864,0.242371649,0.526186828,Not Significant
7819,LOC107986092,0.152810931,-0.000379536,0.175773999,1,NA,Not Significant
7820,KCTD6,281.8134984,0.099162273,0.110211738,0.257656675,0.546291231,Not Significant
7821,ACOX2,63.41619553,0.253792128,0.263051403,0.044899666,0.188433802,Not Significant
7822,LOC107984079,0.306815492,-0.000577527,0.175772608,1,NA,Not Significant
7823,FAM107A,5.91422143,0.046818784,0.180334088,0.235596767,NA,Not Significant
7824,FAM3D-AS1,0.569640844,0.006989239,0.175784285,0.570265708,NA,Not Significant
7825,FAM3D,1.130128349,0.017917297,0.176059042,0.36170158,NA,Not Significant
7826,LOC105377109,0,NA,NA,NA,NA,Not Significant
7827,CFAP20DC,268.353961,0.355243746,0.146294431,0.002258266,0.021336562,Up
7828,CFAP20DC-AS1,0,NA,NA,NA,NA,Not Significant
7829,CFAP20DC-DT,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
7830,LOC339902,0,NA,NA,NA,NA,Not Significant
7831,FHIT,60.83758766,0.002396404,0.141822341,0.97291347,0.989600436,Not Significant
7832,LOC105377113,0,NA,NA,NA,NA,Not Significant
7833,LOC105377112,0,NA,NA,NA,NA,Not Significant
7834,LOC107986015,1.245284134,0.020830868,0.176476943,0.309622056,NA,Not Significant
7835,MIR548BB,0,NA,NA,NA,NA,Not Significant
7836,LOC124906379,0,NA,NA,NA,NA,Not Significant
7837,LOC124906244,0,NA,NA,NA,NA,Not Significant
7838,LOC105377111,0,NA,NA,NA,NA,Not Significant
7839,LOC105377114,0,NA,NA,NA,NA,Not Significant
7840,LOC105377115,0.587502396,-0.006445414,0.17579791,0.655529827,NA,Not Significant
7841,PTPRG,2046.060717,0.020952405,0.137344316,0.79537342,0.918417139,Not Significant
7842,LOC124906245,4.256203199,0.021512801,0.175614622,0.420298924,NA,Not Significant
7843,PTPRG-AS1,97.95330288,0.048297387,0.145577838,0.576336219,0.808262378,Not Significant
7844,CEP15,510.9955011,0.00065972,0.098811775,0.993243066,0.997145092,Not Significant
7845,FEZF2,0,NA,NA,NA,NA,Not Significant
7846,LOC105377647,0,NA,NA,NA,NA,Not Significant
7847,CADPS,0,NA,NA,NA,NA,Not Significant
7848,LINC00698,0,NA,NA,NA,NA,Not Significant
7849,SYNPR,0.053667306,-0.000311351,0.17577668,1,NA,Not Significant
7850,SYNPR-AS1,0.787873641,0.002280855,0.175512489,0.850971878,NA,Not Significant
7851,SNTN,0.320643798,0.001153284,0.175713025,0.883216453,NA,Not Significant
7852,LOC105377119,1.841628143,0.002917471,0.174832238,0.876585197,NA,Not Significant
7853,CDHR18P,0.160229447,0.002427142,0.175762538,0.796841241,NA,Not Significant
7854,C3orf49,0,NA,NA,NA,NA,Not Significant
7855,THOC7,1305.007349,0.28690484,0.083259006,0.000153159,0.00244619,Up
7856,THOC7-AS1,0,NA,NA,NA,NA,Not Significant
7857,ATXN7,1167.732089,0.01627239,0.10755879,0.849920942,0.93955538,Not Significant
7858,SCAANT1,1.451215302,0.013940992,0.175690198,0.429466275,NA,Not Significant
7859,PSMD6-AS2,30.06015248,-0.037702743,0.166592417,0.556248968,0.797236383,Not Significant
7860,PSMD6,3152.792034,-0.092906172,0.06275804,0.108803013,0.328653848,Not Significant
7861,LOC105377121,0,NA,NA,NA,NA,Not Significant
7862,PRICKLE2-AS1,0.369464752,-0.000737193,0.175703624,0.960146061,NA,Not Significant
7863,LOC124906380,0,NA,NA,NA,NA,Not Significant
7864,LINC00994,0.111624923,0.001801202,0.175771419,0.809148238,NA,Not Significant
7865,PRICKLE2,898.9464342,0.261757139,0.129198732,0.011074686,0.069426722,Not Significant
7866,PRICKLE2-AS2,0,NA,NA,NA,NA,Not Significant
7867,PRICKLE2-AS3,1.404073858,-0.015229383,0.176102303,0.30951842,NA,Not Significant
7868,PRICKLE2-DT,0,NA,NA,NA,NA,Not Significant
7869,LOC105377123,71.62271601,-0.028192327,0.162812718,0.668117925,0.859587869,Not Significant
7870,ADAMTS9,402.1173692,-0.117790154,0.164290085,0.219002692,0.497770807,Not Significant
7871,ADAMTS9-AS1,0.294041746,-0.003999529,0.175806096,0.663902796,NA,Not Significant
7872,ADAMTS9-AS2,6.730533803,-0.014123025,0.170889364,0.734253299,NA,Not Significant
7873,LOC105377124,0,NA,NA,NA,NA,Not Significant
7874,LOC107986017,0,NA,NA,NA,NA,Not Significant
7875,LOC105377125,0,NA,NA,NA,NA,Not Significant
7876,LOC105377127,0,NA,NA,NA,NA,Not Significant
7877,LINC02040,0,NA,NA,NA,NA,Not Significant
7878,LOC107986094,0,NA,NA,NA,NA,Not Significant
7879,MAGI1,831.0865198,0.239290996,0.14684652,0.027043841,0.132163136,Not Significant
7880,LOC124906246,0,NA,NA,NA,NA,Not Significant
7881,LOC107986018,0.367951486,-0.003473733,0.175758325,0.834183645,NA,Not Significant
7882,MAGI1-IT1,2.033849887,-0.020084356,0.175843745,0.412737141,NA,Not Significant
7883,MAGI1-AS1,0,NA,NA,NA,NA,Not Significant
7884,LOC124900543,22.93386961,0.000119987,0.165547241,0.999279316,0.999431413,Not Significant
7885,LOC105377128,0.747156733,-0.003177342,0.175524682,0.769966226,NA,Not Significant
7886,SLC25A26,299.1270294,-0.053751221,0.10240991,0.508907858,0.76704557,Not Significant
7887,LOC107986095,0.107334613,-0.000322438,0.175776295,1,NA,Not Significant
7888,LRIG1,701.7079086,0.005261937,0.139235029,0.983871496,0.993263116,Not Significant
7889,LOC105377141,0,NA,NA,NA,NA,Not Significant
7890,LOC105377142,0,NA,NA,NA,NA,Not Significant
7891,LOC105377143,0,NA,NA,NA,NA,Not Significant
7892,LOC105377144,0,NA,NA,NA,NA,Not Significant
7893,KBTBD8,257.0925128,0.007810792,0.149651633,0.931005942,0.973280741,Not Significant
7894,MIR4272,0,NA,NA,NA,NA,Not Significant
7895,SUCLG2,1505.824177,-0.500200526,0.115248453,1.54E-06,4.58E-05,Down
7896,SUCLG2-DT,108.7787813,0.050881027,0.153539604,0.537365951,0.7847754,Not Significant
7897,TAFA1,0.153358321,-0.000489154,0.175770846,1,NA,Not Significant
7898,LOC107986019,0,NA,NA,NA,NA,Not Significant
7899,LOC105377146,0,NA,NA,NA,NA,Not Significant
7900,TAFA4,0.675026383,-0.008816359,0.175883339,0.504785324,NA,Not Significant
7901,EOGT,1011.649592,-0.087659024,0.105660156,0.308623302,0.604548034,Not Significant
7902,EOGT-DT,58.73914628,-0.039695409,0.14680118,0.63679896,0.841167975,Not Significant
7903,TMF1,1952.848777,0.056104698,0.104012511,0.509576491,0.767395005,Not Significant
7904,MIR3136,0.383764081,0.001899101,0.17560945,0.700156825,NA,Not Significant
7905,UBA3,1940.037585,0.040873355,0.146600282,0.591573469,0.817287408,Not Significant
7906,ARL6IP5,2972.381842,0.038394101,0.087357449,0.63236812,0.838391008,Not Significant
7907,LMOD3,0.151061259,-0.001559148,0.175779331,0.876781355,NA,Not Significant
7908,FRMD4B,56.71545071,0.080448315,0.170344935,0.322306254,0.617964962,Not Significant
7909,MITF,737.5472259,0.019070165,0.122144419,0.839903463,0.935924177,Not Significant
7910,SAMMSON,0.489716357,-0.005174283,0.175844707,0.548755145,NA,Not Significant
7911,MDFIC2,0,NA,NA,NA,NA,Not Significant
7912,LOC105377152,0,NA,NA,NA,NA,Not Significant
7913,FOXP1,1416.236577,-0.172930325,0.115818622,0.063546999,0.235027548,Not Significant
7914,LOC124906247,0.099966117,-0.001755189,0.175782852,0.77206627,NA,Not Significant
7915,FOXP1-AS1,0,NA,NA,NA,NA,Not Significant
7916,LOC124906248,0,NA,NA,NA,NA,Not Significant
7917,MIR1284,0.396000181,-0.003590202,0.17581201,0.568418481,NA,Not Significant
7918,FOXP1-DT,9.588050578,-0.003826997,0.168759746,0.9119958,NA,Not Significant
7919,LOC105377155,1.643328082,0.033767019,0.180102093,0.024504854,NA,Not Significant
7920,EIF4E3,138.2397078,-0.192003006,0.201509923,0.08545909,0.282418883,Not Significant
7921,GPR27,38.41011949,0.09688588,0.198894823,0.149197583,0.399390765,Not Significant
7922,PROK2,0.49549942,0.00744294,0.175962227,0.366314027,NA,Not Significant
7923,LOC105377156,0,NA,NA,NA,NA,Not Significant
7924,LOC105377157,0,NA,NA,NA,NA,Not Significant
7925,LINC00877,1.756118027,-0.008724464,0.175152386,0.690059776,NA,Not Significant
7926,LINC00870,0.201072111,-0.002050152,0.175768173,0.866672512,NA,Not Significant
7927,LOC105377158,0,NA,NA,NA,NA,Not Significant
7928,LOC105377159,0,NA,NA,NA,NA,Not Significant
7929,RYBP,1819.917081,0.245469001,0.08125152,0.000791912,0.009353216,Up
7930,LOC105377160,0,NA,NA,NA,NA,Not Significant
7931,LOC124905404,0,NA,NA,NA,NA,Not Significant
7932,LOC105377161,0.223855908,0.001695311,0.175734016,0.825195075,NA,Not Significant
7933,LOC102724817,0,NA,NA,NA,NA,Not Significant
7934,LOC105377162,0,NA,NA,NA,NA,Not Significant
7935,SHQ1,897.855058,0.089787642,0.0869514,0.234576085,0.516928015,Not Significant
7936,GXYLT2,254.2918213,0.319329313,0.163628631,0.008484175,0.057550712,Not Significant
7937,PPP4R2,2816.261319,0.064972283,0.079210134,0.348086552,0.640767986,Not Significant
7938,EBLN2,16.01938401,-0.071493062,0.185381872,0.213761021,NA,Not Significant
7939,LOC124906349,0,NA,NA,NA,NA,Not Significant
7940,LOC107986098,0,NA,NA,NA,NA,Not Significant
7941,PDZRN3,31.4151547,-0.036477952,0.162547792,0.604623004,0.824166068,Not Significant
7942,LOC101927296,0,NA,NA,NA,NA,Not Significant
7943,PDZRN3-AS1,0.567163276,0.007914741,0.175940232,0.449692841,NA,Not Significant
7944,LOC105377164,0,NA,NA,NA,NA,Not Significant
7945,LINC02005,0,NA,NA,NA,NA,Not Significant
7946,LINC02047,0,NA,NA,NA,NA,Not Significant
7947,CNTN3,46.28348691,0.115721307,0.189692842,0.189070521,0.457131961,Not Significant
7948,LOC105377166,0.451093523,0.005373686,0.175726602,0.623691531,NA,Not Significant
7949,LOC105377167,0.625573687,0.011443074,0.176154243,0.318700462,NA,Not Significant
7950,LOC105377168,0,NA,NA,NA,NA,Not Significant
7951,LOC107986099,0,NA,NA,NA,NA,Not Significant
7952,MIR4444-2,46.43663007,-0.062174351,0.170984237,0.374957435,0.66516835,Not Significant
7953,LOC124905452,1.008714485,-0.003507733,0.175224069,0.810440868,NA,Not Significant
7954,FAM86DP,714.4472606,0.154174566,0.103016771,0.070668684,0.251264446,Not Significant
7955,LINC02018,9.508679789,0.022267097,0.171307415,0.627652981,NA,Not Significant
7956,FRG2C,0.790650685,0.005304545,0.175600216,0.695610694,NA,Not Significant
7957,LINC00960,0.973972564,0.0047856,0.175282945,0.742502626,NA,Not Significant
7958,ZNF717,129.0579277,0.089740719,0.143490978,0.33422134,0.629014587,Not Significant
7959,MIR4273,0,NA,NA,NA,NA,Not Significant
7960,ROBO2,0.057957617,0.002179439,0.175776013,0.796839196,NA,Not Significant
7961,LOC124900544,0,NA,NA,NA,NA,Not Significant
7962,LOC102724949,0,NA,NA,NA,NA,Not Significant
7963,LOC105377171,0,NA,NA,NA,NA,Not Significant
7964,LINC02077,0,NA,NA,NA,NA,Not Significant
7965,LOC105377173,0,NA,NA,NA,NA,Not Significant
7966,ROBO1,1343.18332,0.106192379,0.093684459,0.190747596,0.459225327,Not Significant
7967,LOC101927374,0,NA,NA,NA,NA,Not Significant
7968,MIR3923,0,NA,NA,NA,NA,Not Significant
7969,LOC105377177,0.157923733,-0.000224557,0.175716396,0.944772161,NA,Not Significant
7970,LOC105377176,0,NA,NA,NA,NA,Not Significant
7971,LINC02050,0,NA,NA,NA,NA,Not Significant
7972,LOC105377174,0,NA,NA,NA,NA,Not Significant
7973,LINC02027,0.0505391,-0.000307226,0.175776691,1,NA,Not Significant
7974,GBE1,2921.475275,0.223344781,0.087987149,0.004464559,0.035723592,Up
7975,LOC124906198,0,NA,NA,NA,NA,Not Significant
7976,LOC105377178,0.464590356,-0.000533225,0.175769782,1,NA,Not Significant
7977,LOC105377179,0,NA,NA,NA,NA,Not Significant
7978,LOC124906199,0,NA,NA,NA,NA,Not Significant
7979,LINC02008,0,NA,NA,NA,NA,Not Significant
7980,LOC101927439,0.111259073,-0.002883007,0.175773593,0.857939698,NA,Not Significant
7981,LOC105377181,0,NA,NA,NA,NA,Not Significant
7982,LOC105377183,0,NA,NA,NA,NA,Not Significant
7983,LOC105377186,0,NA,NA,NA,NA,Not Significant
7984,LOC105377187,0,NA,NA,NA,NA,Not Significant
7985,LOC105377188,2.21748604,-0.0273156,0.177846687,0.186839919,NA,Not Significant
7986,LINC00971,0,NA,NA,NA,NA,Not Significant
7987,LINC02025,0,NA,NA,NA,NA,Not Significant
7988,LOC105377193,0,NA,NA,NA,NA,Not Significant
7989,CADM2,0.308767404,0.003961319,0.175813365,0.597289806,NA,Not Significant
7990,LOC124906200,0,NA,NA,NA,NA,Not Significant
7991,SNORA95,0,NA,NA,NA,NA,Not Significant
7992,MIR5688,0,NA,NA,NA,NA,Not Significant
7993,CADM2-AS2,0,NA,NA,NA,NA,Not Significant
7994,LOC124906345,0,NA,NA,NA,NA,Not Significant
7995,LOC102723364,0,NA,NA,NA,NA,Not Significant
7996,LINC02070,0,NA,NA,NA,NA,Not Significant
7997,LOC101927518,0.049983058,-0.001600135,0.175775989,0.858244616,NA,Not Significant
7998,LOC105377196,1.698718496,-0.01254148,0.174983206,0.56984566,NA,Not Significant
7999,VGLL3,1818.414541,0.774842997,0.1703721,3.49E-07,1.23E-05,Up
8000,LINC00506,7.55378786,-0.005601595,0.172049907,0.871227616,NA,Not Significant
